name,toll_type,nh_number,state,district,district_code,latitude,longitude,booth_count,source_url
CHHATARPUR Toll Plaza,national_highway,NH 34,Madhya Pradesh,CHHATARPUR,425.0,25.085608,79.708412,1,https://www.openstreetmap.org
CHHATARPUR Toll Plaza,national_highway,NH 34,Madhya Pradesh,CHHATARPUR,425.0,24.644188,79.33633,1,https://www.openstreetmap.org
CHHATARPUR Toll Plaza,national_highway,NH 39,Madhya Pradesh,CHHATARPUR,425.0,25.134104,79.376695,2,https://www.openstreetmap.org
CHHATARPUR Toll Plaza,national_highway,NH 39,Madhya Pradesh,CHHATARPUR,425.0,25.147427,79.365597,2,https://www.openstreetmap.org
CHHATARPUR Toll Plaza,national_highway,NH 39,Madhya Pradesh,CHHATARPUR,425.0,24.78242,79.817068,1,https://www.openstreetmap.org
DAMOH Toll Plaza,national_highway,NH 34,Madhya Pradesh,DAMOH,428.0,23.780066,79.464349,2,https://www.openstreetmap.org
DATIA Toll Plaza,national_highway,NH 44,Madhya Pradesh,DATIA,422.0,25.616036,78.478941,2,https://www.openstreetmap.org
DEWAS Toll Plaza,national_highway,NH 52,Madhya Pradesh,DEWAS,437.0,22.928408,76.045514,2,https://www.openstreetmap.org
Dewas Toll Plaza,highway_toll,NH 52,Madhya Pradesh,DEWAS,437.0,22.975219,76.218585,3,https://www.openstreetmap.org
Indore Dewas (Indore side),national_highway,NH 52,Madhya Pradesh,DEWAS,437.0,22.959507,76.084286,1,https://www.openstreetmap.org
DHAR Toll Plaza,national_highway,NH 47,Madhya Pradesh,DHAR,438.0,22.741651,74.836386,2,https://www.openstreetmap.org
DHAR Toll Plaza,highway_toll,NH 347B,Madhya Pradesh,DHAR,438.0,22.160569,74.774405,1,https://www.openstreetmap.org
Khalghat (Indore - Khalghat),national_highway,NH 52;347C,Madhya Pradesh,DHAR,438.0,22.173776,75.456842,2,https://www.openstreetmap.org
GUNA Toll Plaza,national_highway,NH 46,Madhya Pradesh,GUNA,458.0,24.087459,76.98464,2,https://www.openstreetmap.org
GUNA Toll Plaza,national_highway,NH 46,Madhya Pradesh,GUNA,458.0,24.62035,77.261412,2,https://www.openstreetmap.org
GUNA Toll Plaza,national_highway,NH 46,Madhya Pradesh,GUNA,458.0,24.507375,77.186166,2,https://www.openstreetmap.org
GWALIOR Toll Plaza,national_highway,NH 46,Madhya Pradesh,GWALIOR,421.0,26.097745,78.015844,2,https://www.openstreetmap.org
Gwalior Bypass (Mehra),national_highway,NH 44,Madhya Pradesh,GWALIOR,421.0,26.197507,78.240771,2,https://www.openstreetmap.org
INDORE Toll Plaza,highway_toll,NH 52,Madhya Pradesh,INDORE,439.0,22.475519,75.572133,2,https://www.openstreetmap.org
INDORE Toll Plaza,highway_toll,NH 52,Madhya Pradesh,INDORE,439.0,22.775479,75.860352,2,https://www.openstreetmap.org
INDORE Toll Plaza,highway_toll,NH 52,Madhya Pradesh,INDORE,439.0,22.817318,75.849152,2,https://www.openstreetmap.org
INDORE Toll Plaza,highway_toll,NH 52,Madhya Pradesh,INDORE,439.0,22.628963,75.786894,2,https://www.openstreetmap.org
INDORE Toll Plaza,national_highway,NH 52,Madhya Pradesh,INDORE,439.0,22.61215,75.776628,2,https://www.openstreetmap.org
INDORE Toll Plaza,national_highway,NH 52,Madhya Pradesh,INDORE,439.0,22.608168,75.794711,2,https://www.openstreetmap.org
INDORE Toll Plaza,national_highway,NH 52,Madhya Pradesh,INDORE,439.0,22.827851,75.93468,2,https://www.openstreetmap.org
Indore Dewas (Indore Bypass),national_highway,NH 52,Madhya Pradesh,INDORE,439.0,22.824692,75.93843,2,https://www.openstreetmap.org
JABALPUR Toll Plaza,national_highway,NH 34,Madhya Pradesh,JABALPUR,451.0,23.047004,79.907436,2,https://www.openstreetmap.org
JABALPUR Toll Plaza,national_highway,NH 30,Madhya Pradesh,JABALPUR,451.0,23.433699,80.087549,1,https://www.openstreetmap.org
JABALPUR Toll Plaza,national_highway,NH 34,Madhya Pradesh,JABALPUR,451.0,23.301852,79.673401,1,https://www.openstreetmap.org
JABALPUR Toll Plaza,national_highway,NH 30,Madhya Pradesh,JABALPUR,451.0,23.105033,80.030205,2,https://www.openstreetmap.org
JHABUA Toll Plaza,highway_toll,NH 147E,Madhya Pradesh,JHABUA,464.0,23.016291,74.710174,1,https://www.openstreetmap.org
MAIHAR Toll Plaza,national_highway,NH 30,Madhya Pradesh,MAIHAR,768.0,24.122542,80.599295,2,https://www.openstreetmap.org
MANDLA Toll Plaza,national_highway,NH 30,Madhya Pradesh,MANDLA,454.0,22.665004,80.332299,1,https://www.openstreetmap.org
MANDSAUR Toll Plaza,national_highway,NH 156,Madhya Pradesh,MANDSAUR,433.0,24.168875,75.012834,2,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 752D,Madhya Pradesh,MANDSAUR,433.0,23.977701,75.413227,2,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 752D,Madhya Pradesh,MANDSAUR,433.0,23.973465,75.409496,2,https://www.openstreetmap.org
MANDSAUR Toll Plaza,national_highway,NH 752D,Madhya Pradesh,MANDSAUR,433.0,24.298359,75.646902,3,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 52,Madhya Pradesh,MANDSAUR,433.0,24.524059,75.811053,1,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 52,Madhya Pradesh,MANDSAUR,433.0,24.52305,75.809346,1,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 52,Madhya Pradesh,MANDSAUR,433.0,24.519209,75.809612,1,https://www.openstreetmap.org
MANDSAUR Toll Plaza,highway_toll,NH 52,Madhya Pradesh,MANDSAUR,433.0,24.518315,75.80779,1,https://www.openstreetmap.org
MAUGANJ Toll Plaza,national_highway,NH 135,Madhya Pradesh,MAUGANJ,767.0,24.760378,82.065059,2,https://www.openstreetmap.org
Choundha,national_highway,NH 44,Madhya Pradesh,MORENA,419.0,26.467231,78.010959,1,https://www.openstreetmap.org
Choundha,national_highway,NH 44,Madhya Pradesh,MORENA,419.0,26.468181,78.009538,1,https://www.openstreetmap.org
NARMADAPURAM Toll Plaza,highway_toll,NH 45,Madhya Pradesh,NARMADAPURAM,449.0,22.478803,78.443282,1,https://www.openstreetmap.org
NARMADAPURAM Toll Plaza,highway_toll,NH 45,Madhya Pradesh,NARMADAPURAM,449.0,22.593568,78.458106,1,https://www.openstreetmap.org
NARMADAPURAM Toll Plaza,highway_toll,NH 46,Madhya Pradesh,NARMADAPURAM,449.0,22.707243,77.707956,1,https://www.openstreetmap.org
NARSIMHAPUR Toll Plaza,national_highway,NH 44,Madhya Pradesh,NARSIMHAPUR,452.0,22.896069,79.293034,2,https://www.openstreetmap.org
NEEMUCH Toll Plaza,national_highway,NH 156,Madhya Pradesh,NEEMUCH,432.0,24.572052,74.761531,2,https://www.openstreetmap.org
NEEMUCH Toll Plaza,national_highway,NH 156,Madhya Pradesh,NEEMUCH,432.0,24.575858,74.758226,1,https://www.openstreetmap.org
NEEMUCH Toll Plaza,national_highway,NH 156,Madhya Pradesh,NEEMUCH,432.0,24.574761,74.757154,1,https://www.openstreetmap.org
RAISEN Toll Plaza,national_highway,NH 45,Madhya Pradesh,RAISEN,446.0,23.019201,78.118926,1,https://www.openstreetmap.org
RAISEN Toll Plaza,national_highway,NH 45,Madhya Pradesh,RAISEN,446.0,23.017911,78.122116,1,https://www.openstreetmap.org
RAISEN Toll Plaza,national_highway,NH 46,Madhya Pradesh,RAISEN,446.0,23.02223,77.570613,1,https://www.openstreetmap.org
RAISEN Toll Plaza,national_highway,NH 46,Madhya Pradesh,RAISEN,446.0,23.02382,77.569674,1,https://www.openstreetmap.org
RAJGARH Toll Plaza,national_highway,NH 46,Madhya Pradesh,RAJGARH,442.0,23.879742,76.90984,2,https://www.openstreetmap.org
RAJGARH Toll Plaza,national_highway,NH 52,Madhya Pradesh,RAJGARH,442.0,23.6572,76.614866,2,https://www.openstreetmap.org
RAJGARH Toll Plaza,national_highway,NH 752C,Madhya Pradesh,RAJGARH,442.0,23.585461,76.73703,1,https://www.openstreetmap.org
RATLAM Toll Plaza,national_highway,NH 927A,Madhya Pradesh,RATLAM,434.0,23.492754,74.799948,1,https://www.openstreetmap.org
RATLAM Toll Plaza,highway_toll,NH 156,Madhya Pradesh,RATLAM,434.0,23.6053,75.14956,2,https://www.openstreetmap.org
RATLAM Toll Plaza,highway_toll,NH 156,Madhya Pradesh,RATLAM,434.0,23.610297,75.152229,2,https://www.openstreetmap.org
RATLAM Toll Plaza,national_highway,NH 156,Madhya Pradesh,RATLAM,434.0,23.796628,75.101979,2,https://www.openstreetmap.org
RATLAM Toll Plaza,highway_toll,NH 156,Madhya Pradesh,RATLAM,434.0,23.597592,75.163476,1,https://www.openstreetmap.org
RATLAM Toll Plaza,national_highway,NH 927A,Madhya Pradesh,RATLAM,434.0,23.423676,74.984184,1,https://www.openstreetmap.org
RATLAM Toll Plaza,national_highway,NH 156,Madhya Pradesh,RATLAM,434.0,23.516588,75.066509,1,https://www.openstreetmap.org
REWA Toll Plaza,national_highway,NH 30,Madhya Pradesh,REWA,430.0,24.515175,81.231093,1,https://www.openstreetmap.org
REWA Toll Plaza,highway_toll,NH 30,Madhya Pradesh,REWA,430.0,24.536996,81.349333,2,https://www.openstreetmap.org
REWA Toll Plaza,national_highway,NH 30,Madhya Pradesh,REWA,430.0,24.950741,81.686444,2,https://www.openstreetmap.org
Chitora,national_highway,NH 44,Madhya Pradesh,SAGAR,427.0,23.725383,78.809154,2,https://www.openstreetmap.org
Malthone,national_highway,NH 44,Madhya Pradesh,SAGAR,427.0,24.322128,78.526257,2,https://www.openstreetmap.org
SAGAR Toll Plaza,highway_toll,NH 934,Madhya Pradesh,SAGAR,427.0,23.887745,78.870516,1,https://www.openstreetmap.org
SAGAR Toll Plaza,highway_toll,NH 934,Madhya Pradesh,SAGAR,427.0,24.213028,78.289984,1,https://www.openstreetmap.org
SAGAR Toll Plaza,national_highway,NH 44,Madhya Pradesh,SAGAR,427.0,23.217105,79.04301,2,https://www.openstreetmap.org
SAGAR Toll Plaza,national_highway,NH 146,Madhya Pradesh,SAGAR,427.0,23.797179,78.54538,1,https://www.openstreetmap.org
Titarpani,national_highway,NH 44,Madhya Pradesh,SAGAR,427.0,23.233855,79.047169,1,https://www.openstreetmap.org
SATNA Toll Plaza,highway_toll,NH 30,Madhya Pradesh,SATNA,429.0,24.349267,80.778811,1,https://www.openstreetmap.org
SATNA Toll Plaza,highway_toll,NH 39,Madhya Pradesh,SATNA,429.0,24.653707,80.786736,1,https://www.openstreetmap.org
SEHORE Toll Plaza,highway_toll,NH 752C,Madhya Pradesh,SEHORE,445.0,23.102378,76.87594,2,https://www.openstreetmap.org
SEHORE Toll Plaza,national_highway,NH 46,Madhya Pradesh,SEHORE,445.0,22.781536,77.735444,1,https://www.openstreetmap.org
SEHORE Toll Plaza,national_highway,NH 46,Madhya Pradesh,SEHORE,445.0,22.78154,77.73205,1,https://www.openstreetmap.org
Allonia,national_highway,NH 44,Madhya Pradesh,SEONI,456.0,22.269702,79.545113,2,https://www.openstreetmap.org
Jaitpur,national_highway,NH 44,Madhya Pradesh,SEONI,456.0,22.550001,79.600678,2,https://www.openstreetmap.org
SEONI Toll Plaza,national_highway,NH 347,Madhya Pradesh,SEONI,456.0,22.041236,79.422287,1,https://www.openstreetmap.org
SEONI Toll Plaza,national_highway,NH 44,Madhya Pradesh,SEONI,456.0,21.702271,79.43324,2,https://www.openstreetmap.org
SHAHDOL Toll Plaza,national_highway,NH 43,Madhya Pradesh,SHAHDOL,460.0,23.28162,81.429326,1,https://www.openstreetmap.org
Ramnagar,national_highway,NH 27,Madhya Pradesh,SHIVPURI,423.0,25.278964,77.614389,2,https://www.openstreetmap.org
SHIVPURI Toll Plaza,national_highway,NH 27,Madhya Pradesh,SHIVPURI,423.0,25.268292,77.406582,2,https://www.openstreetmap.org
SHIVPURI Toll Plaza,national_highway,NH 46,Madhya Pradesh,SHIVPURI,423.0,25.681463,77.729018,2,https://www.openstreetmap.org
SHIVPURI Toll Plaza,national_highway,NH 46,Madhya Pradesh,SHIVPURI,423.0,25.165562,77.603797,2,https://www.openstreetmap.org
SIDHI Toll Plaza,national_highway,NH 39,Madhya Pradesh,SIDHI,462.0,24.339333,81.35274,1,https://www.openstreetmap.org
SIDHI Toll Plaza,national_highway,NH 39,Madhya Pradesh,SIDHI,462.0,24.39561,81.80323,1,https://www.openstreetmap.org
TIKAMGARH Toll Plaza,highway_toll,NH 39,Madhya Pradesh,TIKAMGARH,424.0,25.076508,79.327504,1,https://www.openstreetmap.org
Toll Booth,national_highway,NH 752D,Madhya Pradesh,UJJAIN,435.0,23.061305,75.9205,1,https://www.openstreetmap.org
UJJAIN Toll Plaza,highway_toll,NH 552G,Madhya Pradesh,UJJAIN,435.0,23.255002,75.717234,2,https://www.openstreetmap.org
UJJAIN Toll Plaza,highway_toll,NH 752D,Madhya Pradesh,UJJAIN,435.0,23.081466,75.817751,2,https://www.openstreetmap.org
UJJAIN Toll Plaza,national_highway,NH 52,Madhya Pradesh,UJJAIN,435.0,23.330912,76.175978,2,https://www.openstreetmap.org
Dhamokha Toll Plaza,highway_toll,NH 43,Madhya Pradesh,UMARIA,431.0,23.630602,80.922176,1,https://www.openstreetmap.org
VIDISHA Toll Plaza,highway_toll,NH 346,Madhya Pradesh,VIDISHA,443.0,24.15443,78.064369,1,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,national_highway,NH 753F,Maharashtra,AHILYANAGAR,522.0,19.201083,74.783947,2,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,national_highway,NH 753F,Maharashtra,AHILYANAGAR,522.0,19.555544,74.982163,2,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,national_highway,NH 753F,Maharashtra,AHILYANAGAR,522.0,18.933037,74.492978,2,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,highway_toll,NH 160D,Maharashtra,AHILYANAGAR,522.0,19.731261,74.328636,1,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,national_highway,NH 60,Maharashtra,AHILYANAGAR,522.0,19.516393,74.201495,1,https://www.openstreetmap.org
AHILYANAGAR Toll Plaza,national_highway,NH 60,Maharashtra,AHILYANAGAR,522.0,19.513768,74.200968,1,https://www.openstreetmap.org
Exit 20,national_highway,NH 752G,Maharashtra,AHILYANAGAR,522.0,19.840298,74.472871,2,https://www.openstreetmap.org
AMRAVATI Toll Plaza,national_highway,NH 53,Maharashtra,AMRAVATI,503.0,21.082851,78.058601,2,https://www.openstreetmap.org
AMRAVATI Toll Plaza,national_highway,NH 53,Maharashtra,AMRAVATI,503.0,20.951069,77.788385,2,https://www.openstreetmap.org
AMRAVATI Toll Plaza,national_highway,NH 53,Maharashtra,AMRAVATI,503.0,21.010452,77.81297,2,https://www.openstreetmap.org
AMRAVATI Toll Plaza,highway_toll,NH 753C,Maharashtra,AMRAVATI,503.0,20.737541,78.140676,2,https://www.openstreetmap.org
BEED Toll Plaza,national_highway,NH 548B,Maharashtra,BEED,523.0,18.67596,76.391972,1,https://www.openstreetmap.org
BEED Toll Plaza,national_highway,NH 52,Maharashtra,BEED,523.0,19.138813,75.749059,2,https://www.openstreetmap.org
BHANDARA Toll Plaza,national_highway,NH 53,Maharashtra,BHANDARA,506.0,21.088266,80.034086,2,https://www.openstreetmap.org
BULDHANA Toll Plaza,national_highway,NH 753A,Maharashtra,BULDHANA,500.0,20.826111,76.202492,1,https://www.openstreetmap.org
BULDHANA Toll Plaza,national_highway,NH 753E,Maharashtra,BULDHANA,500.0,20.69612,76.553676,2,https://www.openstreetmap.org
BULDHANA Toll Plaza,national_highway,NH 753A,Maharashtra,BULDHANA,500.0,20.478099,76.209648,1,https://www.openstreetmap.org
BULDHANA Toll Plaza,national_highway,NH 548C,Maharashtra,BULDHANA,500.0,20.185702,76.571601,2,https://www.openstreetmap.org
BULDHANA Toll Plaza,highway_toll,NH 753C,Maharashtra,BULDHANA,500.0,20.034205,76.317342,2,https://www.openstreetmap.org
BULDHANA Toll Plaza,highway_toll,NH 753C,Maharashtra,BULDHANA,500.0,20.031126,76.311101,2,https://www.openstreetmap.org
BULDHANA Toll Plaza,highway_toll,NH 753C,Maharashtra,BULDHANA,500.0,19.970366,76.09886,2,https://www.openstreetmap.org
CHANDRAPUR Toll Plaza,national_highway,NH 930D,Maharashtra,CHANDRAPUR,509.0,19.889814,79.339828,2,https://www.openstreetmap.org
CHANDRAPUR Toll Plaza,national_highway,NH 930D,Maharashtra,CHANDRAPUR,509.0,19.601209,79.332935,1,https://www.openstreetmap.org
CHANDRAPUR Toll Plaza,national_highway,NH 930D,Maharashtra,CHANDRAPUR,509.0,19.600987,79.334459,1,https://www.openstreetmap.org
CHANDRAPUR Toll Plaza,national_highway,NH 930,Maharashtra,CHANDRAPUR,509.0,20.200188,79.029437,2,https://www.openstreetmap.org
CHANDRAPUR Toll Plaza,national_highway,NH 930,Maharashtra,CHANDRAPUR,509.0,20.173878,79.007266,2,https://www.openstreetmap.org
Kondegaon Forest Gate,highway_toll,NH 353E,Maharashtra,CHANDRAPUR,509.0,20.241034,79.306956,1,https://www.openstreetmap.org
CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,national_highway,NH 753A;752I,Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,19.866912,75.505917,2,https://www.openstreetmap.org
CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,national_highway,NH 753F,Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,19.779773,75.194603,2,https://www.openstreetmap.org
CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,national_highway,NH 753F,Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,19.956786,75.364638,2,https://www.openstreetmap.org
CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,national_highway,NH 52,Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,19.940171,75.164246,2,https://www.openstreetmap.org
CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,national_highway,NH 52,Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,20.192786,75.13249,3,https://www.openstreetmap.org
DHARASHIV Toll Plaza,national_highway,NH 52,Maharashtra,DHARASHIV,525.0,18.628834,75.697857,2,https://www.openstreetmap.org
DHARASHIV Toll Plaza,national_highway,NH 52,Maharashtra,DHARASHIV,525.0,18.307689,75.989275,2,https://www.openstreetmap.org
DHARASHIV Toll Plaza,national_highway,NH 65,Maharashtra,DHARASHIV,525.0,17.799577,76.193576,2,https://www.openstreetmap.org
DHARASHIV Toll Plaza,national_highway,NH 65,Maharashtra,DHARASHIV,525.0,17.82615,76.740176,2,https://www.openstreetmap.org
Tamalwadi Toll Plaza,national_highway,NH 52,Maharashtra,DHARASHIV,525.0,17.852082,75.965553,2,https://www.openstreetmap.org
DHULE Toll Plaza,national_highway,NH 60,Maharashtra,DHULE,498.0,20.833095,74.75428,4,https://www.openstreetmap.org
Shirpur,national_highway,NH 52,Maharashtra,DHULE,498.0,21.319714,74.889259,4,https://www.openstreetmap.org
Songir,national_highway,NH 52,Maharashtra,DHULE,498.0,21.051019,74.785028,4,https://www.openstreetmap.org
JALGAON Toll Plaza,national_highway,NH 53,Maharashtra,JALGAON,499.0,21.03999,75.829176,1,https://www.openstreetmap.org
JALGAON Toll Plaza,national_highway,NH 53,Maharashtra,JALGAON,499.0,21.015936,75.683161,1,https://www.openstreetmap.org
JALGAON Toll Plaza,national_highway,NH 53,Maharashtra,JALGAON,499.0,21.017301,75.685489,1,https://www.openstreetmap.org
JALNA Toll Plaza,national_highway,NH 753A;752I,Maharashtra,JALNA,514.0,19.863891,75.837416,2,https://www.openstreetmap.org
JALNA Toll Plaza,national_highway,NH 752I,Maharashtra,JALNA,514.0,19.745724,76.085738,2,https://www.openstreetmap.org
JALNA Toll Plaza,national_highway,NH 52,Maharashtra,JALNA,514.0,19.606078,75.614419,2,https://www.openstreetmap.org
JALNA Toll Plaza,highway_toll,NH 753A;752I,Maharashtra,JALNA,514.0,19.884786,75.845345,2,https://www.openstreetmap.org
JALNA Toll Plaza,highway_toll,NH 753A;752I,Maharashtra,JALNA,514.0,19.887589,75.835521,1,https://www.openstreetmap.org
JALNA Toll Plaza,national_highway,NH 753H,Maharashtra,JALNA,514.0,19.745497,75.838286,1,https://www.openstreetmap.org
JALNA Toll Plaza,national_highway,NH 753A,Maharashtra,JALNA,514.0,19.906683,75.918056,2,https://www.openstreetmap.org
KOLHAPUR Toll Plaza,national_highway,NH 166,Maharashtra,KOLHAPUR,530.0,16.801084,74.565556,1,https://www.openstreetmap.org
KOLHAPUR Toll Plaza,highway_toll,NH 48,Maharashtra,KOLHAPUR,530.0,16.754751,74.256895,2,https://www.openstreetmap.org
KOLHAPUR Toll Plaza,highway_toll,NH 748,Maharashtra,KOLHAPUR,530.0,15.880729,74.35475,2,https://www.openstreetmap.org
Kini,national_highway,NH 48,Maharashtra,KOLHAPUR,530.0,16.876682,74.298316,2,https://www.openstreetmap.org
MUMBAI SUBURBAN Toll Plaza,expressway_toll,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.093831,72.855057,1,https://www.openstreetmap.org
MUMBAI SUBURBAN Toll Plaza,national_highway,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.169122,72.966818,3,https://www.openstreetmap.org
MUMBAI SUBURBAN Toll Plaza,expressway_toll,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.062988,72.841651,3,https://www.openstreetmap.org
Mulund Check Naka,highway_toll,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.183713,72.953904,1,https://www.openstreetmap.org
Mulund-Airoli Toll Naka,national_highway,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.153381,72.965764,6,https://www.openstreetmap.org
Toll Naka,national_highway,NH 48,Maharashtra,MUMBAI SUBURBAN,518.0,19.257038,72.871216,2,https://www.openstreetmap.org
Borkhedi (Nagpur ByPass),national_highway,NH 44,Maharashtra,NAGPUR,505.0,20.854792,78.962954,3,https://www.openstreetmap.org
Mansar (Kamptee - Kanhan Bypass)/ Tekadi,national_highway,NH 44,Maharashtra,NAGPUR,505.0,21.382341,79.253408,2,https://www.openstreetmap.org
NAGPUR Toll Plaza,national_highway,NH 47,Maharashtra,NAGPUR,505.0,21.088655,79.058495,1,https://www.openstreetmap.org
NAGPUR Toll Plaza,national_highway,NH 547E,Maharashtra,NAGPUR,505.0,21.192971,78.89624,2,https://www.openstreetmap.org
