village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Annangal,CHENGALPATTU,633,630115,village,32,9.02,Chitoor-Thatchur Expressway,100.98,KARASANGAL,8.07,Mappedu,72.45,Chennai Port,101.94,ICD Melpakkam,82.17,Petrapole ICP,1508.7,Chennai International Airport (MAA),83.78,MMLP Chennai (Mappedu),84.06,Aluva Terminal,446.62,FCI Depot Chennai,98.16
P.V.KALATHUR,CHENGALPATTU,633,629889,village,32,5.24,Chitoor-Thatchur Expressway,77.02,OTIVAKKAM,1.42,Mappedu,33.75,Chennai Port,63.26,ICD Chennai (Tondiarpet),65.09,Petrapole ICP,1469.7,Chennai International Airport (MAA),45.77,MMLP Chennai (Mappedu),56.26,Vijayawada Terminals (Durga Ghat / Bhavani Island),433.04,FCI Depot Chennai,59.53
ALAPAKKAM,CHENGALPATTU,633,630037,village,32,12.83,Chitoor-Thatchur Expressway,86.23,PAKKAM,12.93,Mappedu,57.19,Chennai Port,86.35,ICD Melpakkam,70.42,Petrapole ICP,1492.82,Chennai International Airport (MAA),68.06,MMLP Chennai (Mappedu),67.38,Vijayawada Terminals (Durga Ghat / Bhavani Island),447.23,FCI Depot Chennai,82.58
PERUMBAKKAM RF,CHENGALPATTU,633,629375N001,village,32,10.54,Chitoor-Thatchur Expressway,57.66,TAMBARAM SANATORIUM,8.91,Mappedu,6.31,Chennai Port,26.64,ICD Chennai (Tondiarpet),28.67,Petrapole ICP,1432.61,Chennai International Airport (MAA),12.09,MMLP Chennai (Mappedu),40.5,Vijayawada Terminals (Durga Ghat / Bhavani Island),400.68,FCI Depot Chennai,23.04
NALLAMUR KEELAKARANAI,CHENGALPATTU,633,630093,village,32,10.1,Chitoor-Thatchur Expressway,99.92,MELMARUVATTUR,9.94,Mappedu,58.18,Chennai Port,87.43,ICD Chennai (Tondiarpet),89.35,Petrapole ICP,1492.92,Chennai International Airport (MAA),70.31,MMLP Chennai (Mappedu),79.28,Vijayawada Terminals (Durga Ghat / Bhavani Island),457.56,FCI Depot Chennai,83.74
SIRUSERI,CHENGALPATTU,633,629402,village,32,14.79,Chitoor-Thatchur Expressway,63.84,TAMBARAM,14.52,Mappedu,10.18,Chennai Port,32.37,ICD Chennai (Tondiarpet),34.51,Petrapole ICP,1437.02,Chennai International Airport (MAA),18.8,MMLP Chennai (Mappedu),45.97,Vijayawada Terminals (Durga Ghat / Bhavani Island),407.05,FCI Depot Chennai,28.94
AGARAM,CHENGALPATTU,633,630256,village,332A,10.49,Chitoor-Thatchur Expressway,112.7,TOZHUPPEDU,14.01,Mappedu,71.57,Chennai Port,100.7,ICD Melpakkam,100.89,Petrapole ICP,1505.58,Chennai International Airport (MAA),83.72,MMLP Chennai (Mappedu),92.18,Aluva Terminal,457.31,FCI Depot Chennai,97.03
SEMBUR,CHENGALPATTU,633,630157,village,332A,5.81,Chitoor-Thatchur Expressway,93.29,PADALAM,16.78,Mappedu,45.48,Chennai Port,73.5,ICD Chennai (Tondiarpet),75.57,Petrapole ICP,1477.01,Chennai International Airport (MAA),57.62,MMLP Chennai (Mappedu),72.59,Vijayawada Terminals (Durga Ghat / Bhavani Island),446.79,FCI Depot Chennai,69.95
EASUR,CHENGALPATTU,633,630262,village,32,7.96,Chitoor-Thatchur Expressway,112.07,TOZHUPPEDU,10.03,Mappedu,72.89,Chennai Port,102.26,ICD Melpakkam,97.94,Petrapole ICP,1507.88,Chennai International Airport (MAA),84.96,MMLP Chennai (Mappedu),91.72,Aluva Terminal,453.59,FCI Depot Chennai,98.56
PERIAYAKATTUPAKKAM,CHENGALPATTU,633,629933,village,332A,5.73,Chitoor-Thatchur Expressway,87.47,OTIVAKKAM,14.98,Mappedu,38.44,Chennai Port,66.26,ICD Chennai (Tondiarpet),68.34,Petrapole ICP,1469.95,Chennai International Airport (MAA),50.53,MMLP Chennai (Mappedu),66.89,Vijayawada Terminals (Durga Ghat / Bhavani Island),439.8,FCI Depot Chennai,62.72
NALLATHUR - A,CHENGALPATTU,633,629953,village,332A,3.91,Chitoor-Thatchur Expressway,91.62,PADALAM,18.11,Mappedu,42.41,Chennai Port,69.89,ICD Chennai (Tondiarpet),72.0,Petrapole ICP,1472.78,Chennai International Airport (MAA),54.44,MMLP Chennai (Mappedu),71.03,Vijayawada Terminals (Durga Ghat / Bhavani Island),443.75,FCI Depot Chennai,66.4
VEMBAKKAM,CHENGALPATTU,633,629450,village,132B,3.63,Chitoor-Thatchur Expressway,59.17,VILLIYAMBAKKAM,3.62,Mappedu,23.53,Chennai Port,51.96,ICD Chennai (Tondiarpet),53.39,Petrapole ICP,1458.28,Chennai International Airport (MAA),33.62,MMLP Chennai (Mappedu),38.42,Vijayawada Terminals (Durga Ghat / Bhavani Island),416.5,FCI Depot Chennai,48.2
LADAKARANAI,CHENGALPATTU,633,630035,village,32,9.56,Chitoor-Thatchur Expressway,88.13,PAKKAM,9.67,Mappedu,56.34,Chennai Port,85.7,ICD Melpakkam,73.31,Petrapole ICP,1492.39,Chennai International Airport (MAA),67.48,MMLP Chennai (Mappedu),68.33,Vijayawada Terminals (Durga Ghat / Bhavani Island),448.24,FCI Depot Chennai,81.93
Kolathur R.F,CHENGALPATTU,633,629546,village,32,11.58,Chitoor-Thatchur Expressway,64.46,GUDUVANCHERI,11.97,Mappedu,11.07,Chennai Port,38.46,ICD Chennai (Tondiarpet),40.48,Petrapole ICP,1444.1,Chennai International Airport (MAA),22.7,MMLP Chennai (Mappedu),45.31,Vijayawada Terminals (Durga Ghat / Bhavani Island),412.01,FCI Depot Chennai,34.86
SIRUNAGALUR,CHENGALPATTU,633,630072,village,32,0.13,Chitoor-Thatchur Expressway,94.57,PAKKAM,1.31,Mappedu,57.53,Chennai Port,87.13,ICD Melpakkam,83.01,Petrapole ICP,1493.75,Chennai International Airport (MAA),69.32,MMLP Chennai (Mappedu),74.26,Vijayawada Terminals (Durga Ghat / Bhavani Island),453.79,FCI Depot Chennai,83.37
PATTARAVAKKAM,CHENGALPATTU,633,629479,village,32,2.67,Chitoor-Thatchur Expressway,68.32,CHENGALPATTU,2.44,Mappedu,25.28,Chennai Port,54.88,ICD Chennai (Tondiarpet),56.61,Petrapole ICP,1461.62,Chennai International Airport (MAA),37.05,MMLP Chennai (Mappedu),47.59,Vijayawada Terminals (Durga Ghat / Bhavani Island),423.85,FCI Depot Chennai,51.12
EGAI,CHENGALPATTU,633,629894,village,332A,6.4,Chitoor-Thatchur Expressway,81.74,OTIVAKKAM,12.27,Mappedu,32.68,Chennai Port,60.85,ICD Chennai (Tondiarpet),62.89,Petrapole ICP,1465.4,Chennai International Airport (MAA),44.81,MMLP Chennai (Mappedu),61.22,Vijayawada Terminals (Durga Ghat / Bhavani Island),434.02,FCI Depot Chennai,57.27
NALLATHUR - B,CHENGALPATTU,633,629952,village,332A,4.35,Chitoor-Thatchur Expressway,91.95,PADALAM,17.57,Mappedu,43.13,Chennai Port,70.79,ICD Chennai (Tondiarpet),72.89,Petrapole ICP,1473.88,Chennai International Airport (MAA),55.2,MMLP Chennai (Mappedu),71.33,Vijayawada Terminals (Durga Ghat / Bhavani Island),444.49,FCI Depot Chennai,67.28
VENBAKKAM,CHENGALPATTU,633,629913,village,32,6.24,Chitoor-Thatchur Expressway,79.3,OTIVAKKAM,2.76,Mappedu,36.28,Chennai Port,65.77,ICD Chennai (Tondiarpet),67.61,Petrapole ICP,1472.14,Chennai International Airport (MAA),48.32,MMLP Chennai (Mappedu),58.54,Vijayawada Terminals (Durga Ghat / Bhavani Island),435.57,FCI Depot Chennai,62.04
VOYALUR,CHENGALPATTU,633,630243,village,32,4.15,Chitoor-Thatchur Expressway,107.41,TOZHUPPEDU,4.94,Mappedu,69.78,Chennai Port,99.31,ICD Melpakkam,92.59,Petrapole ICP,1505.51,Chennai International Airport (MAA),81.73,MMLP Chennai (Mappedu),87.19,Aluva Terminal,454.1,FCI Depot Chennai,95.57
PERUKKARANAI,CHENGALPATTU,633,630231,village,32,6.86,Chitoor-Thatchur Expressway,103.19,ACHARAPAKKAM,6.72,Mappedu,63.4,Chennai Port,92.81,ICD Melpakkam,92.14,Petrapole ICP,1498.68,Chennai International Airport (MAA),75.46,MMLP Chennai (Mappedu),82.72,Aluva Terminal,461.34,FCI Depot Chennai,89.1
MADAVILAGAM,CHENGALPATTU,633,630156,village,332A,7.58,Chitoor-Thatchur Expressway,92.64,PADALAM,15.35,Mappedu,45.53,Chennai Port,73.82,ICD Chennai (Tondiarpet),75.87,Petrapole ICP,1477.81,Chennai International Airport (MAA),57.7,MMLP Chennai (Mappedu),71.91,Vijayawada Terminals (Durga Ghat / Bhavani Island),446.72,FCI Depot Chennai,70.25
Periyavippedu,CHENGALPATTU,633,629527,village,332A,11.14,Chitoor-Thatchur Expressway,74.35,TIRUMANI,9.71,Mappedu,25.57,Chennai Port,54.35,ICD Chennai (Tondiarpet),56.31,Petrapole ICP,1459.95,Chennai International Airport (MAA),37.77,MMLP Chennai (Mappedu),53.9,Vijayawada Terminals (Durga Ghat / Bhavani Island),426.75,FCI Depot Chennai,50.7
KARUNGUZHIPALLAM,CHENGALPATTU,633,629492,village,332A,6.84,Chitoor-Thatchur Expressway,77.28,TIRUMANI,21.12,Mappedu,24.07,Chennai Port,49.36,ICD Chennai (Tondiarpet),51.54,Petrapole ICP,1452.14,Chennai International Airport (MAA),35.24,MMLP Chennai (Mappedu),57.72,Vijayawada Terminals (Durga Ghat / Bhavani Island),424.11,FCI Depot Chennai,45.99
TIRUVANCHERI (OG),CHENGALPATTU,633,629370,village,32,3.67,Chitoor-Thatchur Expressway,52.87,TAMBARAM,3.36,Mappedu,1.23,Chennai Port,28.98,ICD Chennai (Tondiarpet),30.69,Petrapole ICP,1435.76,Chennai International Airport (MAA),11.3,MMLP Chennai (Mappedu),34.67,Vijayawada Terminals (Durga Ghat / Bhavani Island),400.31,FCI Depot Chennai,25.21
UNAMANCHERI,CHENGALPATTU,633,629542,village,32,3.76,Chitoor-Thatchur Expressway,56.33,URAPPAKKAM,4.17,Mappedu,5.6,Chennai Port,35.19,ICD Chennai (Tondiarpet),36.92,Petrapole ICP,1441.94,Chennai International Airport (MAA),17.53,MMLP Chennai (Mappedu),37.03,Vijayawada Terminals (Durga Ghat / Bhavani Island),406.17,FCI Depot Chennai,31.42
Puthirankottai,CHENGALPATTU,633,630248,village,332A,10.06,Chitoor-Thatchur Expressway,110.9,ACHARAPAKKAM,13.66,Mappedu,69.52,Chennai Port,98.64,ICD Melpakkam,99.84,Petrapole ICP,1503.54,Chennai International Airport (MAA),81.68,MMLP Chennai (Mappedu),90.35,Aluva Terminal,459.1,FCI Depot Chennai,94.98
Agaramthen (CT),CHENGALPATTU,633,629364,village,32,7.33,Chitoor-Thatchur Expressway,56.39,TAMBARAM,6.93,Mappedu,2.7,Chennai Port,29.35,ICD Chennai (Tondiarpet),31.25,Petrapole ICP,1435.85,Chennai International Airport (MAA),12.93,MMLP Chennai (Mappedu),38.38,Vijayawada Terminals (Durga Ghat / Bhavani Island),402.25,FCI Depot Chennai,25.65
PARAMANKENI,CHENGALPATTU,633,630206,village,332A,0.12,Chitoor-Thatchur Expressway,106.47,MADURANTAKAM,24.71,Mappedu,58.43,Chennai Port,85.8,ICD Chennai (Tondiarpet),87.93,Petrapole ICP,1487.08,Chennai International Airport (MAA),70.48,MMLP Chennai (Mappedu),85.74,Vijayawada Terminals (Durga Ghat / Bhavani Island),459.79,FCI Depot Chennai,82.34
VELLARAI,CHENGALPATTU,633,630099,village,332A,7.72,Chitoor-Thatchur Expressway,104.23,MELMARUVATTUR,17.56,Mappedu,59.48,Chennai Port,88.07,ICD Chennai (Tondiarpet),90.1,Petrapole ICP,1491.94,Chennai International Airport (MAA),71.68,MMLP Chennai (Mappedu),83.49,Vijayawada Terminals (Durga Ghat / Bhavani Island),460.26,FCI Depot Chennai,84.47
CHETTIPUNYAM,CHENGALPATTU,633,629453,village,32,1.85,Chitoor-Thatchur Expressway,62.79,PARANUR,2.26,Mappedu,23.42,Chennai Port,52.62,ICD Chennai (Tondiarpet),54.19,Petrapole ICP,1459.33,Chennai International Airport (MAA),34.41,MMLP Chennai (Mappedu),42.03,Vijayawada Terminals (Durga Ghat / Bhavani Island),419.29,FCI Depot Chennai,48.85
IRANYASIDHI,CHENGALPATTU,633,630199,village,332A,9.29,Chitoor-Thatchur Expressway,98.95,MADURANTAKAM,15.14,Mappedu,53.5,Chennai Port,82.06,ICD Chennai (Tondiarpet),84.09,Petrapole ICP,1486.14,Chennai International Airport (MAA),65.7,MMLP Chennai (Mappedu),78.19,Vijayawada Terminals (Durga Ghat / Bhavani Island),454.4,FCI Depot Chennai,78.46
Mambakkam R.F,CHENGALPATTU,633,629545,village,32,9.84,Chitoor-Thatchur Expressway,61.46,URAPPAKKAM,10.27,Mappedu,7.66,Chennai Port,35.18,ICD Chennai (Tondiarpet),37.16,Petrapole ICP,1441.18,Chennai International Airport (MAA),19.19,MMLP Chennai (Mappedu),42.64,Vijayawada Terminals (Durga Ghat / Bhavani Island),408.51,FCI Depot Chennai,31.54
ALLUR,CHENGALPATTU,633,630146,village,32,3.76,Chitoor-Thatchur Expressway,107.08,KARASANGAL,1.72,Mappedu,74.83,Chennai Port,104.43,ICD Melpakkam,88.74,Petrapole ICP,1511.15,Chennai International Airport (MAA),86.47,MMLP Chennai (Mappedu),88.78,Aluva Terminal,446.31,FCI Depot Chennai,100.66
VALARBIRAI,CHENGALPATTU,633,630047,village,32,3.64,Chitoor-Thatchur Expressway,87.99,KARUNGUZHI,2.7,Mappedu,47.07,Chennai Port,76.57,ICD Chennai (Tondiarpet),78.41,Petrapole ICP,1482.88,Chennai International Airport (MAA),59.07,MMLP Chennai (Mappedu),67.32,Vijayawada Terminals (Durga Ghat / Bhavani Island),445.62,FCI Depot Chennai,72.84
MELMANAPAKKAM,CHENGALPATTU,633,629446,village,132B,0.55,Chitoor-Thatchur Expressway,58.74,PAZHAYA SEEVARAM,1.18,Mappedu,29.62,Chennai Port,57.05,ICD Chennai (Tondiarpet),58.32,Petrapole ICP,1462.52,Chennai International Airport (MAA),38.78,MMLP Chennai (Mappedu),38.25,Vijayawada Terminals (Durga Ghat / Bhavani Island),417.8,FCI Depot Chennai,53.35
VILAGAM,CHENGALPATTU,633,630048,village,32,5.62,Chitoor-Thatchur Expressway,89.46,KARUNGUZHI,4.76,Mappedu,47.59,Chennai Port,77.0,ICD Chennai (Tondiarpet),78.87,Petrapole ICP,1483.06,Chennai International Airport (MAA),59.66,MMLP Chennai (Mappedu),68.76,Vijayawada Terminals (Durga Ghat / Bhavani Island),446.72,FCI Depot Chennai,73.28
VEERAPURAM,CHENGALPATTU,633,629923,village,332A,5.47,Chitoor-Thatchur Expressway,85.99,OTIVAKKAM,14.52,Mappedu,36.71,Chennai Port,64.5,ICD Chennai (Tondiarpet),66.58,Petrapole ICP,1468.29,Chennai International Airport (MAA),48.78,MMLP Chennai (Mappedu),65.45,Vijayawada Terminals (Durga Ghat / Bhavani Island),438.06,FCI Depot Chennai,60.97
KADAMALAIPUTHUR,CHENGALPATTU,633,630139,village,32,0.61,Chitoor-Thatchur Expressway,104.48,TOZHUPPEDU,0.68,Mappedu,69.35,Chennai Port,98.95,ICD Melpakkam,87.56,Petrapole ICP,1505.6,Chennai International Airport (MAA),81.09,MMLP Chennai (Mappedu),84.54,Aluva Terminal,452.09,FCI Depot Chennai,95.19
PACHAMBAKKAM,CHENGALPATTU,633,630177,village,332A,10.21,Chitoor-Thatchur Expressway,94.94,KARUNGUZHI,13.84,Mappedu,49.08,Chennai Port,77.67,ICD Chennai (Tondiarpet),79.69,Petrapole ICP,1481.99,Chennai International Airport (MAA),61.28,MMLP Chennai (Mappedu),74.18,Vijayawada Terminals (Durga Ghat / Bhavani Island),450.03,FCI Depot Chennai,74.06
Acharavakkam,CHENGALPATTU,633,629895,village,332A,5.26,Chitoor-Thatchur Expressway,82.22,OTIVAKKAM,13.41,Mappedu,32.67,Chennai Port,60.6,ICD Chennai (Tondiarpet),62.66,Petrapole ICP,1464.85,Chennai International Airport (MAA),44.76,MMLP Chennai (Mappedu),61.74,Vijayawada Terminals (Durga Ghat / Bhavani Island),434.03,FCI Depot Chennai,57.04
SITTALAPAKKAM (CT),CHENGALPATTU,633,629376,village,32,9.42,Chitoor-Thatchur Expressway,56.98,TAMBARAM SANATORIUM,8.03,Mappedu,5.15,Chennai Port,27.11,ICD Chennai (Tondiarpet),29.09,Petrapole ICP,1433.31,Chennai International Airport (MAA),11.88,MMLP Chennai (Mappedu),39.62,Vijayawada Terminals (Durga Ghat / Bhavani Island),400.81,FCI Depot Chennai,23.47
CHITHAMUR,CHENGALPATTU,633,629979,village,32,10.39,Chitoor-Thatchur Expressway,78.18,KARUNGUZHI,12.42,Mappedu,46.25,Chennai Port,75.41,ICD Melpakkam,68.41,Petrapole ICP,1481.95,Chennai International Airport (MAA),57.13,MMLP Chennai (Mappedu),58.11,Vijayawada Terminals (Durga Ghat / Bhavani Island),437.97,FCI Depot Chennai,71.64
MURUKKANCHERI,CHENGALPATTU,633,630024,village,32,5.43,Chitoor-Thatchur Expressway,88.5,KARUNGUZHI,4.39,Mappedu,46.58,Chennai Port,76.0,ICD Chennai (Tondiarpet),77.87,Petrapole ICP,1482.1,Chennai International Airport (MAA),58.65,MMLP Chennai (Mappedu),67.8,Vijayawada Terminals (Durga Ghat / Bhavani Island),445.7,FCI Depot Chennai,72.29
MOGALVADI,CHENGALPATTU,633,630064,village,32,8.78,Chitoor-Thatchur Expressway,95.58,ACHARAPAKKAM,9.63,Mappedu,65.11,Chennai Port,94.57,ICD Melpakkam,78.37,Petrapole ICP,1501.33,Chennai International Airport (MAA),76.4,MMLP Chennai (Mappedu),77.14,Aluva Terminal,453.51,FCI Depot Chennai,90.8
THURAIYUR,CHENGALPATTU,633,630003,village,32,7.56,Chitoor-Thatchur Expressway,82.66,KARUNGUZHI,8.89,Mappedu,48.61,Chennai Port,78.04,ICD Melpakkam,72.78,Petrapole ICP,1484.79,Chennai International Airport (MAA),59.87,MMLP Chennai (Mappedu),62.47,Vijayawada Terminals (Durga Ghat / Bhavani Island),442.22,FCI Depot Chennai,74.27
Nemanadam,CHENGALPATTU,633,630200,village,332A,9.15,Chitoor-Thatchur Expressway,99.87,MADURANTAKAM,15.37,Mappedu,54.59,Chennai Port,83.17,ICD Chennai (Tondiarpet),85.19,Petrapole ICP,1487.23,Chennai International Airport (MAA),66.79,MMLP Chennai (Mappedu),79.11,Vijayawada Terminals (Durga Ghat / Bhavani Island),455.46,FCI Depot Chennai,79.57
Senayaneri,CHENGALPATTU,633,630124,village,32,7.39,Chitoor-Thatchur Expressway,106.22,OLAKUR,6.31,Mappedu,78.7,Chennai Port,108.22,ICD Melpakkam,86.33,Petrapole ICP,1514.99,Chennai International Airport (MAA),90.09,MMLP Chennai (Mappedu),90.27,Aluva Terminal,440.95,FCI Depot Chennai,104.44
VELLANKONDAGARAM,CHENGALPATTU,633,630268,village,332A,6.93,Chitoor-Thatchur Expressway,118.61,TOZHUPPEDU,19.38,Mappedu,76.42,Chennai Port,105.29,ICD Melpakkam,106.93,Petrapole ICP,1509.22,Chennai International Airport (MAA),88.62,MMLP Chennai (Mappedu),98.04,Aluva Terminal,455.84,FCI Depot Chennai,101.66
ANAIKUNNAM,CHENGALPATTU,633,630112,village,32,8.13,Chitoor-Thatchur Expressway,98.3,TOZHUPPEDU,8.46,Mappedu,68.61,Chennai Port,98.09,ICD Melpakkam,80.33,Petrapole ICP,1504.85,Chennai International Airport (MAA),79.93,MMLP Chennai (Mappedu),80.53,Aluva Terminal,450.28,FCI Depot Chennai,94.32
INDALUR,CHENGALPATTU,633,630235,village,32,4.56,Chitoor-Thatchur Expressway,104.63,ACHARAPAKKAM,4.87,Mappedu,66.66,Chennai Port,96.19,ICD Melpakkam,90.97,Petrapole ICP,1502.41,Chennai International Airport (MAA),78.61,MMLP Chennai (Mappedu),84.34,Aluva Terminal,456.87,FCI Depot Chennai,92.45
KATTUR,CHENGALPATTU,633,629459,village,332A,13.75,Chitoor-Thatchur Expressway,69.14,KATTANGULATTUR,13.94,Mappedu,17.15,Chennai Port,45.02,ICD Chennai (Tondiarpet),47.05,Petrapole ICP,1450.37,Chennai International Airport (MAA),29.11,MMLP Chennai (Mappedu),49.37,Vijayawada Terminals (Durga Ghat / Bhavani Island),418.43,FCI Depot Chennai,41.42
VALLIPURAM,CHENGALPATTU,633,629941,village,32,8.09,Chitoor-Thatchur Expressway,84.06,PADALAM,5.59,Mappedu,40.1,Chennai Port,69.39,ICD Chennai (Tondiarpet),71.29,Petrapole ICP,1475.32,Chennai International Airport (MAA),52.24,MMLP Chennai (Mappedu),63.3,Vijayawada Terminals (Durga Ghat / Bhavani Island),440.04,FCI Depot Chennai,65.69
CHITHALAMANGALAM,CHENGALPATTU,633,629999,village,32,4.14,Chitoor-Thatchur Expressway,81.04,KARUNGUZHI,6.19,Mappedu,44.59,Chennai Port,74.13,ICD Melpakkam,74.51,Petrapole ICP,1480.92,Chennai International Airport (MAA),56.07,MMLP Chennai (Mappedu),60.59,Vijayawada Terminals (Durga Ghat / Bhavani Island),439.93,FCI Depot Chennai,70.36
VADAMANIPAKKAM,CHENGALPATTU,633,630119,village,32,8.72,Chitoor-Thatchur Expressway,104.26,OLAKUR,7.21,Mappedu,76.64,Chennai Port,106.14,ICD Melpakkam,84.65,Petrapole ICP,1512.91,Chennai International Airport (MAA),87.99,MMLP Chennai (Mappedu),88.09,Aluva Terminal,442.73,FCI Depot Chennai,102.36
KEELAVALAM,CHENGALPATTU,633,630018,village,32,3.69,Chitoor-Thatchur Expressway,85.29,KARUNGUZHI,3.14,Mappedu,44.13,Chennai Port,73.65,ICD Chennai (Tondiarpet),75.48,Petrapole ICP,1480.03,Chennai International Airport (MAA),56.12,MMLP Chennai (Mappedu),64.6,Vijayawada Terminals (Durga Ghat / Bhavani Island),442.71,FCI Depot Chennai,69.92
KATTANKOLATHUR R.F,CHENGALPATTU,633,629547,village,32,1.28,Chitoor-Thatchur Expressway,57.32,KATTANGULATTUR,1.32,Mappedu,16.13,Chennai Port,44.99,ICD Chennai (Tondiarpet),46.53,Petrapole ICP,1451.64,Chennai International Airport (MAA),26.73,MMLP Chennai (Mappedu),36.76,Vijayawada Terminals (Durga Ghat / Bhavani Island),412.23,FCI Depot Chennai,41.22
OTTERI,CHENGALPATTU,633,629511,village,332A,10.19,Chitoor-Thatchur Expressway,74.62,TIRUMANI,11.08,Mappedu,25.13,Chennai Port,53.65,ICD Chennai (Tondiarpet),55.64,Petrapole ICP,1459.01,Chennai International Airport (MAA),37.29,MMLP Chennai (Mappedu),54.25,Vijayawada Terminals (Durga Ghat / Bhavani Island),426.43,FCI Depot Chennai,50.02
PORUR,CHENGALPATTU,633,630215,village,332A,11.21,Chitoor-Thatchur Expressway,105.81,ACHARAPAKKAM,11.54,Mappedu,64.05,Chennai Port,93.2,ICD Chennai (Tondiarpet),95.14,Petrapole ICP,1498.29,Chennai International Airport (MAA),76.21,MMLP Chennai (Mappedu),85.21,Aluva Terminal,463.41,FCI Depot Chennai,89.53
THIRUPORUR,CHENGALPATTU,633,932024,village,332A,12.15,Chitoor-Thatchur Expressway,73.21,GUDUVANCHERI,20.19,Mappedu,19.43,Chennai Port,44.05,ICD Chennai (Tondiarpet),46.23,Petrapole ICP,1447.24,Chennai International Airport (MAA),30.18,MMLP Chennai (Mappedu),54.08,Vijayawada Terminals (Durga Ghat / Bhavani Island),418.85,FCI Depot Chennai,40.69
PULIYARANANKOTTAI,CHENGALPATTU,633,630081,village,32,5.39,Chitoor-Thatchur Expressway,92.39,MADURANTAKAM,4.27,Mappedu,51.6,Chennai Port,81.06,ICD Chennai (Tondiarpet),82.91,Petrapole ICP,1487.2,Chennai International Airport (MAA),63.64,MMLP Chennai (Mappedu),71.76,Vijayawada Terminals (Durga Ghat / Bhavani Island),450.24,FCI Depot Chennai,77.34
PUDUPATTU,CHENGALPATTU,633,630016,village,32,2.89,Chitoor-Thatchur Expressway,84.11,KARUNGUZHI,4.01,Mappedu,46.9,Chennai Port,76.49,ICD Melpakkam,76.96,Petrapole ICP,1483.24,Chennai International Airport (MAA),58.53,MMLP Chennai (Mappedu),63.65,Vijayawada Terminals (Durga Ghat / Bhavani Island),442.92,FCI Depot Chennai,72.72
VELLAPANDAL,CHENGALPATTU,633,629937,village,32,11.49,Chitoor-Thatchur Expressway,84.47,PADALAM,8.5,Mappedu,38.67,Chennai Port,67.65,ICD Chennai (Tondiarpet),69.6,Petrapole ICP,1473.06,Chennai International Airport (MAA),50.87,MMLP Chennai (Mappedu),63.73,Vijayawada Terminals (Durga Ghat / Bhavani Island),439.35,FCI Depot Chennai,63.99
THOZHUPPEDU,CHENGALPATTU,633,630150,village,32,0.77,Chitoor-Thatchur Expressway,105.26,TOZHUPPEDU,0.82,Mappedu,69.44,Chennai Port,99.03,ICD Melpakkam,88.9,Petrapole ICP,1505.59,Chennai International Airport (MAA),81.24,MMLP Chennai (Mappedu),85.23,Aluva Terminal,452.61,FCI Depot Chennai,95.28
CHITRAVADI,CHENGALPATTU,633,630080,village,32,5.6,Chitoor-Thatchur Expressway,93.47,MADURANTAKAM,4.88,Mappedu,52.86,Chennai Port,82.32,ICD Chennai (Tondiarpet),84.17,Petrapole ICP,1488.44,Chennai International Airport (MAA),64.9,MMLP Chennai (Mappedu),72.86,Vijayawada Terminals (Durga Ghat / Bhavani Island),451.43,FCI Depot Chennai,78.6
NEDUMARAM,CHENGALPATTU,633,630188,village,332A,2.53,Chitoor-Thatchur Expressway,99.48,KARUNGUZHI,21.77,Mappedu,50.85,Chennai Port,78.22,ICD Chennai (Tondiarpet),80.35,Petrapole ICP,1480.19,Chennai International Airport (MAA),62.88,MMLP Chennai (Mappedu),78.8,Vijayawada Terminals (Durga Ghat / Bhavani Island),452.2,FCI Depot Chennai,74.76
NATHAMKARIAMCHERI,CHENGALPATTU,633,629904,village,332A,3.74,Chitoor-Thatchur Expressway,85.19,OTIVAKKAM,15.43,Mappedu,35.24,Chennai Port,62.75,ICD Chennai (Tondiarpet),64.85,Petrapole ICP,1466.28,Chennai International Airport (MAA),47.25,MMLP Chennai (Mappedu),64.73,Vijayawada Terminals (Durga Ghat / Bhavani Island),436.57,FCI Depot Chennai,59.24
