village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Oorakam (CT),Malappuram,592,627548,village,PARPANANGADI,18.01,New Makardhokda,242.64,Cochin Port,126.27,ICD Kanjikode (Palakkad),70.95,Petrapole ICP,1881.13,Calicut International Airport (CCJ),10.11,MMLP Coimbatore,102.72,Kottapuram Terminal,99.34,FCI Depot Kozhikode,33.53
Panakkad,Malappuram,592,913320,village,Angadippuram,18.99,New Makardhokda,246.05,Cochin Port,123.81,ICD Kanjikode (Palakkad),67.03,Petrapole ICP,1880.13,Calicut International Airport (CCJ),13.93,MMLP Coimbatore,99.18,Kottapuram Terminal,96.88,FCI Depot Kozhikode,37.4
Malappuram,Malappuram,592,913321,village,Angadippuram,15.61,New Makardhokda,248.79,Cochin Port,122.1,ICD Kanjikode (Palakkad),63.65,Petrapole ICP,1878.86,Calicut International Airport (CCJ),17.2,MMLP Coimbatore,95.97,Kottapuram Terminal,95.19,FCI Depot Kozhikode,40.68
Melmuri,Malappuram,592,913316,village,Angadippuram,18.8,New Makardhokda,245.25,Cochin Port,125.34,ICD Kanjikode (Palakkad),66.72,Petrapole ICP,1877.99,Calicut International Airport (CCJ),13.97,MMLP Coimbatore,98.02,Kottapuram Terminal,98.42,FCI Depot Kozhikode,37.42
Anakkayam (OG),Malappuram,592,627469,village,Pattikkad,14.93,New Makardhokda,246.87,Cochin Port,126.24,ICD Kanjikode (Palakkad),62.85,Petrapole ICP,1873.07,Calicut International Airport (CCJ),18.3,MMLP Coimbatore,92.73,Kottapuram Terminal,99.4,FCI Depot Kozhikode,41.26
Pandalur,Malappuram,592,627461,village,Pattikkad,8.29,New Makardhokda,252.21,Cochin Port,124.14,ICD Kanjikode (Palakkad),55.98,Petrapole ICP,1869.22,Calicut International Airport (CCJ),25.66,MMLP Coimbatore,85.4,Kottapuram Terminal,97.5,FCI Depot Kozhikode,48.41
Vettikkattiri,Malappuram,592,627462,village,Todikkapulam Halt,8.47,New Makardhokda,250.89,Cochin Port,127.67,ICD Kanjikode (Palakkad),55.92,Petrapole ICP,1864.61,Calicut International Airport (CCJ),27.73,MMLP Coimbatore,82.95,Kottapuram Terminal,101.15,FCI Depot Kozhikode,49.62
Pandikkad,Malappuram,592,627464,village,Tuvvur,4.27,New Makardhokda,254.08,Cochin Port,127.05,ICD Kanjikode (Palakkad),52.08,Petrapole ICP,1861.89,Calicut International Airport (CCJ),32.36,MMLP Coimbatore,78.32,Kottapuram Terminal,100.74,FCI Depot Kozhikode,54.14
Chembrasseri,Malappuram,592,627463,village,Todikkapulam Halt,2.31,New Makardhokda,251.91,Cochin Port,130.61,ICD Kanjikode (Palakkad),53.76,Petrapole ICP,1858.56,Calicut International Airport (CCJ),33.21,MMLP Coimbatore,77.77,Kottapuram Terminal,104.35,FCI Depot Kozhikode,54.14
Elankur,Malappuram,592,627460,village,Vaniyambalam,11.05,New Makardhokda,244.16,Cochin Port,132.99,ICD Kanjikode (Palakkad),62.59,Petrapole ICP,1863.9,Calicut International Airport (CCJ),23.21,MMLP Coimbatore,88.07,Kottapuram Terminal,106.32,FCI Depot Kozhikode,43.86
Payyanad,Malappuram,592,913317,village,Todikkapulam Halt,12.62,New Makardhokda,247.62,Cochin Port,128.4,ICD Kanjikode (Palakkad),60.11,Petrapole ICP,1867.64,Calicut International Airport (CCJ),22.78,MMLP Coimbatore,87.91,Kottapuram Terminal,101.7,FCI Depot Kozhikode,44.83
Manjeri,Malappuram,592,913319,village,Pattikkad,15.44,New Makardhokda,245.57,Cochin Port,128.3,ICD Kanjikode (Palakkad),63.29,Petrapole ICP,1870.88,Calicut International Airport (CCJ),18.65,MMLP Coimbatore,92.06,Kottapuram Terminal,101.49,FCI Depot Kozhikode,41.11
Pookkottur,Malappuram,592,627457,village,VALLIKUNNU,21.93,New Makardhokda,240.73,Cochin Port,129.87,ICD Kanjikode (Palakkad),70.28,Petrapole ICP,1875.97,Calicut International Airport (CCJ),10.76,MMLP Coimbatore,100.03,Kottapuram Terminal,102.95,FCI Depot Kozhikode,33.76
Narukara,Malappuram,592,913318,village,Todikkapulam Halt,18.19,New Makardhokda,242.71,Cochin Port,130.64,ICD Kanjikode (Palakkad),66.1,Petrapole ICP,1870.65,Calicut International Airport (CCJ),16.47,MMLP Coimbatore,94.24,Kottapuram Terminal,103.79,FCI Depot Kozhikode,38.48
Trikkalangode (CT),Malappuram,592,627459,village,Vaniyambalam,15.9,New Makardhokda,241.56,Cochin Port,133.05,ICD Kanjikode (Palakkad),66.23,Petrapole ICP,1867.56,Calicut International Airport (CCJ),18.23,MMLP Coimbatore,92.9,Kottapuram Terminal,106.24,FCI Depot Kozhikode,39.21
Karakunnu,Malappuram,592,627451,village,Vaniyambalam,15.13,New Makardhokda,239.17,Cochin Port,136.11,ICD Kanjikode (Palakkad),67.96,Petrapole ICP,1865.13,Calicut International Airport (CCJ),18.99,MMLP Coimbatore,93.2,Kottapuram Terminal,109.32,FCI Depot Kozhikode,38.61
Pulpatta,Malappuram,592,627458,village,Vaniyambalam,22.1,New Makardhokda,237.12,Cochin Port,134.76,ICD Kanjikode (Palakkad),72.02,Petrapole ICP,1871.37,Calicut International Airport (CCJ),11.91,MMLP Coimbatore,99.47,Kottapuram Terminal,107.86,FCI Depot Kozhikode,32.76
Kavanoor (CT),Malappuram,592,627452,village,Vaniyambalam,21.42,New Makardhokda,234.23,Cochin Port,138.46,ICD Kanjikode (Palakkad),73.9,Petrapole ICP,1868.31,Calicut International Airport (CCJ),13.61,MMLP Coimbatore,99.71,Kottapuram Terminal,111.56,FCI Depot Kozhikode,32.09
Areekode (CT),Malappuram,592,627447,village,FEROK,23.68,New Makardhokda,230.1,Cochin Port,142.0,ICD Kanjikode (Palakkad),77.96,Petrapole ICP,1867.85,Calicut International Airport (CCJ),13.32,MMLP Coimbatore,102.98,Kottapuram Terminal,115.08,FCI Depot Kozhikode,28.87
Keezhuparamba (CT),Malappuram,592,627465,village,FEROK,22.6,New Makardhokda,226.12,Cochin Port,145.65,ICD Kanjikode (Palakkad),81.73,Petrapole ICP,1866.93,Calicut International Airport (CCJ),14.67,MMLP Coimbatore,105.87,Kottapuram Terminal,118.72,FCI Depot Kozhikode,26.4
Urangattiri,Malappuram,592,627448,village,Nilambur Road,19.76,New Makardhokda,230.28,Cochin Port,144.03,ICD Kanjikode (Palakkad),76.52,Petrapole ICP,1863.15,Calicut International Airport (CCJ),18.07,MMLP Coimbatore,99.67,Kottapuram Terminal,117.15,FCI Depot Kozhikode,32.65
Perakamanna,Malappuram,592,627449,village,Nilambur Road,15.66,New Makardhokda,234.98,Cochin Port,141.26,ICD Kanjikode (Palakkad),71.37,Petrapole ICP,1861.38,Calicut International Airport (CCJ),20.85,MMLP Coimbatore,94.35,Kottapuram Terminal,114.47,FCI Depot Kozhikode,37.72
Edavanna (CT),Malappuram,592,627450,village,Vaniyambalam,12.13,New Makardhokda,237.42,Cochin Port,140.59,ICD Kanjikode (Palakkad),68.53,Petrapole ICP,1859.19,Calicut International Airport (CCJ),23.92,MMLP Coimbatore,90.79,Kottapuram Terminal,113.9,FCI Depot Kozhikode,41.32
Vettilappara,Malappuram,592,627443,village,Nilambur Road,16.34,New Makardhokda,227.26,Cochin Port,149.8,ICD Kanjikode (Palakkad),78.46,Petrapole ICP,1856.41,Calicut International Airport (CCJ),24.75,MMLP Coimbatore,98.31,Kottapuram Terminal,122.99,FCI Depot Kozhikode,36.17
Pallikkal (CT),Malappuram,592,627542,village,VALLIKUNNU,9.23,New Makardhokda,230.57,Cochin Port,135.93,ICD Kanjikode (Palakkad),84.31,Petrapole ICP,1883.64,Calicut International Airport (CCJ),3.95,MMLP Coimbatore,114.63,Kottapuram Terminal,109.1,FCI Depot Kozhikode,20.19
Chelembra (CT),Malappuram,592,627541,village,FEROK,5.34,New Makardhokda,226.6,Cochin Port,138.97,ICD Kanjikode (Palakkad),89.46,Petrapole ICP,1885.77,Calicut International Airport (CCJ),9.07,MMLP Coimbatore,119.7,Kottapuram Terminal,112.23,FCI Depot Kozhikode,15.47
Kondotty,Malappuram,592,627468,village,VALLIKUNNU,13.55,New Makardhokda,231.41,Cochin Port,136.38,ICD Kanjikode (Palakkad),81.38,Petrapole ICP,1879.66,Calicut International Airport (CCJ),1.88,MMLP Coimbatore,110.69,Kottapuram Terminal,109.48,FCI Depot Kozhikode,22.66
Nediyiruppu,Malappuram,592,627455,village,VALLIKUNNU,15.48,New Makardhokda,235.77,Cochin Port,132.66,ICD Kanjikode (Palakkad),76.96,Petrapole ICP,1879.55,Calicut International Airport (CCJ),3.78,MMLP Coimbatore,106.97,Kottapuram Terminal,105.74,FCI Depot Kozhikode,27.12
Porur,Malappuram,592,627480,village,Todikkapulam Halt,3.66,New Makardhokda,248.21,Cochin Port,133.45,ICD Kanjikode (Palakkad),57.45,Petrapole ICP,1858.09,Calicut International Airport (CCJ),30.96,MMLP Coimbatore,80.62,Kottapuram Terminal,107.07,FCI Depot Kozhikode,51.17
Thiruvali,Malappuram,592,627479,village,Vaniyambalam,7.75,New Makardhokda,241.64,Cochin Port,138.06,ICD Kanjikode (Palakkad),64.11,Petrapole ICP,1858.19,Calicut International Airport (CCJ),26.86,MMLP Coimbatore,86.42,Kottapuram Terminal,111.48,FCI Depot Kozhikode,45.5
Wandur,Malappuram,592,627481,village,Vaniyambalam,2.02,New Makardhokda,245.89,Cochin Port,138.53,ICD Kanjikode (Palakkad),59.48,Petrapole ICP,1852.55,Calicut International Airport (CCJ),34.4,MMLP Coimbatore,79.19,Kottapuram Terminal,112.27,FCI Depot Kozhikode,52.98
Mampad (CT),Malappuram,592,627478,village,Nilambur Road,6.17,New Makardhokda,239.88,Cochin Port,142.24,ICD Kanjikode (Palakkad),65.52,Petrapole ICP,1853.3,Calicut International Airport (CCJ),30.69,MMLP Coimbatore,85.03,Kottapuram Terminal,115.76,FCI Depot Kozhikode,47.68
Pullipadam,Malappuram,592,627470,village,Nilambur Road,9.38,New Makardhokda,232.65,Cochin Port,147.75,ICD Kanjikode (Palakkad),72.76,Petrapole ICP,1852.82,Calicut International Airport (CCJ),28.89,MMLP Coimbatore,91.37,Kottapuram Terminal,121.1,FCI Depot Kozhikode,42.81
Nilambur,Malappuram,592,627488,village,Nilambur Road,0.64,New Makardhokda,238.68,Cochin Port,147.11,ICD Kanjikode (Palakkad),66.9,Petrapole ICP,1846.91,Calicut International Airport (CCJ),36.45,MMLP Coimbatore,82.73,Kottapuram Terminal,120.79,FCI Depot Kozhikode,51.81
Chokkad,Malappuram,592,627482,village,Vaniyambalam,12.26,New Makardhokda,252.67,Cochin Port,140.28,ICD Kanjikode (Palakkad),53.83,Petrapole ICP,1843.68,Calicut International Airport (CCJ),46.22,MMLP Coimbatore,68.19,Kottapuram Terminal,114.69,FCI Depot Kozhikode,64.68
Amarambalam,Malappuram,592,627476,village,Nilambur Road,10.41,New Makardhokda,248.14,Cochin Port,143.85,ICD Kanjikode (Palakkad),58.38,Petrapole ICP,1842.62,Calicut International Airport (CCJ),44.65,MMLP Coimbatore,71.87,Kottapuram Terminal,118.07,FCI Depot Kozhikode,61.97
Karulai,Malappuram,592,627477,village,Nilambur Road,19.78,New Makardhokda,249.98,Cochin Port,151.15,ICD Kanjikode (Palakkad),60.41,Petrapole ICP,1831.47,Calicut International Airport (CCJ),55.72,MMLP Coimbatore,65.87,Kottapuram Terminal,125.92,FCI Depot Coimbatore,65.87
Vazhikkadavu,Malappuram,592,627475,village,Nilambur Road,19.12,New Makardhokda,236.66,Cochin Port,161.78,ICD Kanjikode (Palakkad),73.67,Petrapole ICP,1828.05,Calicut International Airport (CCJ),54.41,MMLP Coimbatore,78.12,Kottapuram Terminal,136.03,FCI Depot Kozhikode,66.41
Moothedam,Malappuram,592,916092,village,Nilambur Road,13.75,New Makardhokda,230.94,Cochin Port,160.07,ICD Kanjikode (Palakkad),76.45,Petrapole ICP,1835.48,Calicut International Airport (CCJ),46.03,MMLP Coimbatore,85.6,Kottapuram Terminal,133.86,FCI Depot Kozhikode,56.88
Chungathara,Malappuram,592,627473,village,Nilambur Road,15.01,New Makardhokda,227.38,Cochin Port,161.51,ICD Kanjikode (Palakkad),79.49,Petrapole ICP,1836.92,Calicut International Airport (CCJ),44.28,MMLP Coimbatore,89.51,Kottapuram Terminal,135.16,FCI Depot Kozhikode,53.83
Pothukallu,Malappuram,592,916100,village,Nilambur Road,18.77,New Makardhokda,221.48,Cochin Port,163.99,ICD Kanjikode (Palakkad),84.7,Petrapole ICP,1839.5,Calicut International Airport (CCJ),41.88,MMLP Coimbatore,96.08,Kottapuram Terminal,137.43,FCI Depot Kozhikode,48.88
Akampadam,Malappuram,592,627471,village,Nilambur Road,11.74,New Makardhokda,227.91,Cochin Port,153.72,ICD Kanjikode (Palakkad),77.48,Petrapole ICP,1848.58,Calicut International Airport (CCJ),32.61,MMLP Coimbatore,93.62,Kottapuram Terminal,127.08,FCI Depot Kozhikode,43.52
Kadalundi (CT),Kozhikode,591,627442,village,KADALUNDI,1.56,New Makardhokda,225.59,Cochin Port,139.14,ICD Kanjikode (Palakkad),92.7,Petrapole ICP,1889.51,Calicut International Airport (CCJ),13.04,MMLP Coimbatore,123.71,Kottapuram Terminal,112.53,FCI Depot Kozhikode,14.11
Karuvanturuthi,Kozhikode,591,627438,village,FEROK,0.85,New Makardhokda,222.84,Cochin Port,141.91,ICD Kanjikode (Palakkad),94.72,Petrapole ICP,1888.34,Calicut International Airport (CCJ),14.43,MMLP Coimbatore,125.02,Kottapuram Terminal,115.3,FCI Depot Kozhikode,11.35
"Feroke (CT)
",Kozhikode,591,627439,village,FEROK,1.96,New Makardhokda,223.29,Cochin Port,141.91,ICD Kanjikode (Palakkad),93.03,Petrapole ICP,1886.22,Calicut International Airport (CCJ),12.48,MMLP Coimbatore,122.87,Kottapuram Terminal,115.23,FCI Depot Kozhikode,11.94
Ramanattukara,Kozhikode,591,627435,village,FEROK,2.9,New Makardhokda,222.25,Cochin Port,143.17,ICD Kanjikode (Palakkad),93.26,Petrapole ICP,1884.77,Calicut International Airport (CCJ),12.58,MMLP Coimbatore,122.56,Kottapuram Terminal,116.46,FCI Depot Kozhikode,11.18
Beypore (CT),Kozhikode,591,627437,village,FEROK,3.08,New Makardhokda,219.79,Cochin Port,144.74,ICD Kanjikode (Palakkad),97.87,Petrapole ICP,1888.51,Calicut International Airport (CCJ),17.4,MMLP Coimbatore,127.75,Kottapuram Terminal,118.18,FCI Depot Kozhikode,8.42
Cheruvannur (CT),Kozhikode,591,627436,village,FEROK,3.06,New Makardhokda,219.32,Cochin Port,145.62,ICD Kanjikode (Palakkad),96.88,Petrapole ICP,1886.0,Calicut International Airport (CCJ),16.21,MMLP Coimbatore,126.07,Kottapuram Terminal,118.98,FCI Depot Kozhikode,7.88
