village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Dudhpuskarani,Gomati,654,272245,village,8,0.77,Belghoria Expressway,318.17,Agartala,36.29,Bihara,202.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,328.53,ICD Amingaon,293.09,Agartala ICP (Akhaura),38.59,Lokpriya Gopinath Bordoloi International Airport (GAU),284.44,MMLP Silchar,197.86,Karimganj Terminal,175.76,FCI Depot Agartala,39.84
Gakulpur,Gomati,654,272234,village,8,0.75,Belghoria Expressway,324.93,Jirania,30.85,Bihara,194.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.39,ICD Amingaon,286.56,Agartala ICP (Akhaura),33.24,Lokpriya Gopinath Bordoloi International Airport (GAU),278.06,MMLP Silchar,189.79,Karimganj Terminal,167.79,FCI Depot Agartala,36.79
Gandhari,Gomati,654,272228,village,208,7.44,Belghoria Expressway,332.79,Jirania,40.65,Bihara,194.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,343.01,ICD Amingaon,293.18,Sabroom ICP,41.83,Lokpriya Gopinath Bordoloi International Airport (GAU),285.01,MMLP Silchar,188.57,Karimganj Terminal,169.16,FCI Depot Agartala,48.55
Gangachhara,Gomati,654,272248,village,8,4.46,Belghoria Expressway,318.22,Agartala,40.45,Bihara,205.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,328.47,ICD Amingaon,297.02,Agartala ICP (Akhaura),42.7,Lokpriya Gopinath Bordoloi International Airport (GAU),288.41,MMLP Silchar,200.09,Karimganj Terminal,178.63,FCI Depot Agartala,44.03
Garjanmura,Gomati,654,272238,village,8,3.75,Belghoria Expressway,316.95,Agartala,31.3,Bihara,200.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,327.43,ICD Amingaon,289.01,Agartala ICP (Akhaura),34.2,Lokpriya Gopinath Bordoloi International Airport (GAU),280.27,MMLP Silchar,196.45,Karimganj Terminal,173.44,FCI Depot Agartala,34.89
Hadra,Gomati,654,272240,village,8,2.11,Belghoria Expressway,318.93,Jirania,32.99,Bihara,200.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,329.38,ICD Amingaon,289.61,Agartala ICP (Akhaura),35.08,Lokpriya Gopinath Bordoloi International Airport (GAU),280.95,MMLP Silchar,195.44,Karimganj Terminal,172.89,FCI Depot Agartala,36.52
Hirapur,Gomati,654,272217,village,8,4.3,Belghoria Expressway,329.13,Jirania,36.38,Bihara,194.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,339.45,ICD Amingaon,290.51,Agartala ICP (Akhaura),38.94,Lokpriya Gopinath Bordoloi International Airport (GAU),282.19,MMLP Silchar,189.28,Karimganj Terminal,168.74,FCI Depot Agartala,43.5
Hurijala,Gomati,654,272247,village,8,1.96,Belghoria Expressway,316.51,Agartala,38.18,Bihara,205.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,326.81,ICD Amingaon,295.68,Agartala ICP (Akhaura),41.06,Lokpriya Gopinath Bordoloi International Airport (GAU),287.01,MMLP Silchar,200.41,Karimganj Terminal,178.44,FCI Depot Agartala,41.84
Jamjuri,Gomati,654,272242,village,8,0.59,Belghoria Expressway,320.81,Jirania,33.5,Bihara,199.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.22,ICD Amingaon,289.88,Agartala ICP (Akhaura),35.7,Lokpriya Gopinath Bordoloi International Airport (GAU),281.29,MMLP Silchar,194.35,Karimganj Terminal,172.18,FCI Depot Agartala,37.8
Jitendranagar,Gomati,654,272253,village,8,5.79,Belghoria Expressway,316.02,Agartala,41.98,Bihara,208.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,326.22,ICD Amingaon,299.49,Sabroom ICP,44.71,Lokpriya Gopinath Bordoloi International Airport (GAU),290.84,MMLP Silchar,202.94,Karimganj Terminal,181.5,FCI Depot Agartala,45.68
Kakraban,Gomati,654,272246,village,8,0.6,Belghoria Expressway,315.55,Agartala,35.19,Bihara,204.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,325.92,ICD Amingaon,293.32,Agartala ICP (Akhaura),38.52,Lokpriya Gopinath Bordoloi International Airport (GAU),284.59,MMLP Silchar,199.71,Karimganj Terminal,177.18,FCI Depot Agartala,38.9
Karaiyamura,Gomati,654,272205,village,8,0.58,Belghoria Expressway,318.14,Agartala,26.58,Bihara,197.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,328.74,ICD Amingaon,283.95,Agartala ICP (Akhaura),29.09,Lokpriya Gopinath Bordoloi International Airport (GAU),275.19,MMLP Silchar,193.03,Karimganj Terminal,169.35,FCI Depot Agartala,30.02
Khilpara,Gomati,654,272218,village,8,0.86,Belghoria Expressway,323.34,Jirania,33.82,Bihara,197.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,333.74,ICD Amingaon,289.73,Agartala ICP (Akhaura),36.15,Lokpriya Gopinath Bordoloi International Airport (GAU),281.21,MMLP Silchar,192.59,Karimganj Terminal,170.85,FCI Depot Agartala,39.08
Khupilong,Gomati,654,272203,village,8,5.36,Belghoria Expressway,324.7,Jirania,24.84,Bihara,191.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.32,ICD Amingaon,280.96,Agartala ICP (Akhaura),27.18,Lokpriya Gopinath Bordoloi International Airport (GAU),272.38,MMLP Silchar,186.99,Karimganj Terminal,163.94,FCI Depot Agartala,30.89
Matabari,Gomati,654,272236,village,8,0.74,Belghoria Expressway,325.18,Jirania,35.62,Bihara,197.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.53,ICD Amingaon,291.0,Agartala ICP (Akhaura),38.04,Lokpriya Gopinath Bordoloi International Airport (GAU),282.55,MMLP Silchar,192.11,Karimganj Terminal,170.92,FCI Depot Agartala,41.48
Murapara,Gomati,654,272244,village,8,1.84,Belghoria Expressway,321.2,Jirania,35.84,Bihara,200.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.56,ICD Amingaon,292.06,Agartala ICP (Akhaura),38.09,Lokpriya Gopinath Bordoloi International Airport (GAU),283.5,MMLP Silchar,195.31,Karimganj Terminal,173.58,FCI Depot Agartala,40.3
Palatana,Gomati,654,272241,village,8,0.42,Belghoria Expressway,317.63,Agartala,34.93,Bihara,202.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,328.02,ICD Amingaon,292.08,Agartala ICP (Akhaura),37.46,Lokpriya Gopinath Bordoloi International Airport (GAU),283.4,MMLP Silchar,197.65,Karimganj Terminal,175.29,FCI Depot Agartala,38.51
Paschim Magpuskarini,Gomati,654,272222,village,8,1.7,Belghoria Expressway,321.08,Jirania,39.04,Bihara,202.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.35,ICD Amingaon,295.14,Agartala ICP (Akhaura),41.3,Lokpriya Gopinath Bordoloi International Airport (GAU),286.6,MMLP Silchar,197.16,Karimganj Terminal,175.91,FCI Depot Agartala,43.45
Pitra,Gomati,654,272212,village,8,3.03,Belghoria Expressway,328.25,Jirania,31.86,Bihara,192.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,338.69,ICD Amingaon,286.53,Agartala ICP (Akhaura),34.39,Lokpriya Gopinath Bordoloi International Airport (GAU),278.14,MMLP Silchar,187.57,Karimganj Terminal,166.18,FCI Depot Agartala,38.97
Dakshin Brajendranagar,Gomati,654,272156,village,8,6.3,Belghoria Expressway,330.71,Jirania,29.59,Bihara,189.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,341.2,ICD Amingaon,283.47,Agartala ICP (Akhaura),32.22,Lokpriya Gopinath Bordoloi International Airport (GAU),275.14,MMLP Silchar,184.23,Karimganj Terminal,162.76,FCI Depot Agartala,37.75
Purba Brajendranagar,Gomati,654,272157,village,208,6.58,Belghoria Expressway,333.4,Jirania,30.91,Bihara,187.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,343.87,ICD Amingaon,283.53,Agartala ICP (Akhaura),33.62,Lokpriya Gopinath Bordoloi International Airport (GAU),275.29,MMLP Silchar,182.47,Karimganj Terminal,161.53,FCI Depot Agartala,39.85
Purba Magpuskarini,Gomati,654,272225,village,8,4.48,Belghoria Expressway,327.99,Jirania,43.51,Bihara,200.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,338.13,ICD Amingaon,297.68,Sabroom ICP,39.13,Lokpriya Gopinath Bordoloi International Airport (GAU),289.4,MMLP Silchar,194.36,Karimganj Terminal,174.77,FCI Depot Agartala,49.9
Radhakishorepur RF,Gomati,654,272207,village,8,0.25,Belghoria Expressway,321.17,Jirania,29.29,Bihara,196.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.69,ICD Amingaon,285.79,Agartala ICP (Akhaura),31.46,Lokpriya Gopinath Bordoloi International Airport (GAU),277.16,MMLP Silchar,191.91,Karimganj Terminal,169.09,FCI Depot Agartala,33.68
Raiyabari,Gomati,654,272155,village,8,3.24,Belghoria Expressway,327.42,Jirania,30.3,Bihara,192.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,337.89,ICD Amingaon,285.34,Agartala ICP (Akhaura),32.8,Lokpriya Gopinath Bordoloi International Airport (GAU),276.91,MMLP Silchar,187.46,Karimganj Terminal,165.7,FCI Depot Agartala,37.2
Rajarbag,Gomati,654,922820,village,8,0.2,Belghoria Expressway,324.69,Jirania,33.22,Bihara,196.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.1,ICD Amingaon,288.85,Agartala ICP (Akhaura),35.61,Lokpriya Gopinath Bordoloi International Airport (GAU),280.37,MMLP Silchar,191.21,Karimganj Terminal,169.57,FCI Depot Agartala,38.99
Rajdharnagar,Gomati,654,272243,village,8,0.35,Belghoria Expressway,321.68,Jirania,34.07,Bihara,198.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,332.07,ICD Amingaon,290.28,Agartala ICP (Akhaura),36.32,Lokpriya Gopinath Bordoloi International Airport (GAU),281.72,MMLP Silchar,194.0,Karimganj Terminal,172.05,FCI Depot Agartala,38.7
Rajnagar,Gomati,654,272211,village,8,1.54,Belghoria Expressway,326.74,Jirania,32.16,Bihara,194.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,337.17,ICD Amingaon,287.29,Agartala ICP (Akhaura),34.63,Lokpriya Gopinath Bordoloi International Airport (GAU),278.86,MMLP Silchar,188.99,Karimganj Terminal,167.45,FCI Depot Agartala,38.71
Salgara,Gomati,654,272208,village,8,2.08,Belghoria Expressway,320.19,Jirania,32.29,Bihara,198.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,330.65,ICD Amingaon,288.8,Agartala ICP (Akhaura),34.45,Lokpriya Gopinath Bordoloi International Airport (GAU),280.17,MMLP Silchar,194.17,Karimganj Terminal,171.7,FCI Depot Agartala,36.32
Samukhchhara,Gomati,654,272252,village,8,8.58,Belghoria Expressway,313.25,Agartala,44.33,Bihara,211.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,323.39,ICD Amingaon,302.86,Sabroom ICP,43.68,Lokpriya Gopinath Bordoloi International Airport (GAU),294.15,MMLP Silchar,206.68,Karimganj Terminal,185.28,FCI Depot Agartala,48.17
Taiharchum,Gomati,654,272230,village,8,8.36,Belghoria Expressway,332.02,Jirania,44.79,Bihara,197.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,342.13,ICD Amingaon,297.49,Sabroom ICP,37.62,Lokpriya Gopinath Bordoloi International Airport (GAU),289.33,MMLP Silchar,191.75,Karimganj Terminal,172.89,FCI Depot Agartala,52.19
Tepania,Gomati,654,272209,village,8,1.69,Belghoria Expressway,321.2,Jirania,31.56,Bihara,197.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.67,ICD Amingaon,287.97,Agartala ICP (Akhaura),33.77,Lokpriya Gopinath Bordoloi International Airport (GAU),279.36,MMLP Silchar,193.04,Karimganj Terminal,170.61,FCI Depot Agartala,36.0
Udaipur,Gomati,654,922819,village,8,0.78,Belghoria Expressway,325.17,Jirania,32.19,Bihara,195.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.6,ICD Amingaon,287.76,Agartala ICP (Akhaura),34.6,Lokpriya Gopinath Bordoloi International Airport (GAU),279.28,MMLP Silchar,190.3,Karimganj Terminal,168.55,FCI Depot Agartala,38.16
Upendranagar,Gomati,654,272249,village,8,4.89,Belghoria Expressway,314.15,Agartala,40.81,Bihara,209.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,324.38,ICD Amingaon,299.19,Agartala ICP (Akhaura),44.42,Lokpriya Gopinath Bordoloi International Airport (GAU),290.47,MMLP Silchar,203.95,Karimganj Terminal,182.13,FCI Depot Agartala,44.6
Uttar Brajendranagar,Gomati,654,272152,village,208,10.68,Belghoria Expressway,331.86,Jirania,23.25,Bihara,184.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,342.51,ICD Amingaon,277.0,Agartala ICP (Akhaura),25.95,Lokpriya Gopinath Bordoloi International Airport (GAU),268.63,MMLP Silchar,180.01,Karimganj Terminal,157.57,FCI Depot Agartala,32.55
Uttar Candrapur,Gomati,654,272219,village,8,0.43,Belghoria Expressway,323.72,Jirania,35.78,Bihara,198.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,334.07,ICD Amingaon,291.51,Agartala ICP (Akhaura),38.14,Lokpriya Gopinath Bordoloi International Airport (GAU),283.02,MMLP Silchar,193.36,Karimganj Terminal,171.99,FCI Depot Agartala,41.14
Uttar Maharani,Gomati,654,272216,village,8,6.14,Belghoria Expressway,331.29,Jirania,35.87,Bihara,192.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,341.63,ICD Amingaon,289.2,Agartala ICP (Akhaura),38.5,Lokpriya Gopinath Bordoloi International Airport (GAU),280.95,MMLP Silchar,187.12,Karimganj Terminal,166.76,FCI Depot Agartala,43.69
Uttar Barmura Devtamura RF,Gomati,654,272150,village,208,5.83,Belghoria Expressway,336.42,Teliamura,25.18,Bihara,181.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,347.03,ICD Amingaon,276.99,Srimantapur ICP,28.58,Lokpriya Gopinath Bordoloi International Airport (GAU),268.78,MMLP Silchar,176.86,Karimganj Terminal,155.29,FCI Depot Agartala,36.46
Lakshmipati,Gomati,654,272159,village,8,6.2,Belghoria Expressway,331.63,Jirania,34.22,Bihara,191.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,342.01,ICD Amingaon,287.49,Agartala ICP (Akhaura),36.86,Lokpriya Gopinath Bordoloi International Airport (GAU),279.22,MMLP Silchar,185.9,Karimganj Terminal,165.31,FCI Depot Agartala,42.28
Photamati,Gomati,654,272158,village,8,4.13,Belghoria Expressway,329.53,Jirania,32.77,Bihara,192.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,339.94,ICD Amingaon,286.94,Agartala ICP (Akhaura),35.35,Lokpriya Gopinath Bordoloi International Airport (GAU),278.6,MMLP Silchar,186.96,Karimganj Terminal,165.88,FCI Depot Agartala,40.26
Fulkumari,Gomati,654,272235,village,8,1.5,Belghoria Expressway,326.73,Jirania,34.82,Bihara,195.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,337.09,ICD Amingaon,289.81,Agartala ICP (Akhaura),37.3,Lokpriya Gopinath Bordoloi International Airport (GAU),281.41,MMLP Silchar,190.43,Karimganj Terminal,169.32,FCI Depot Agartala,41.24
Paschim Karbook,Gomati,654,272355,village,208,2.07,Belghoria Expressway,343.09,Teliamura,56.87,Bihara,199.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.87,ICD Amingaon,307.68,Sabroom ICP,25.36,Lokpriya Gopinath Bordoloi International Airport (GAU),299.96,MMLP Silchar,192.19,Karimganj Terminal,176.95,FCI Depot Agartala,68.79
Patichhari,Gomati,654,272359,village,208,6.45,Belghoria Expressway,342.87,Teliamura,63.79,Bihara,205.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.46,ICD Amingaon,314.53,Sabroom ICP,18.69,Lokpriya Gopinath Bordoloi International Airport (GAU),306.83,MMLP Silchar,197.36,Karimganj Terminal,182.98,FCI Depot Agartala,74.83
Baishabari,Gomati,654,272231,village,8,6.73,Belghoria Expressway,330.3,Jirania,45.86,Bihara,200.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,340.39,ICD Amingaon,299.16,Sabroom ICP,36.56,Lokpriya Gopinath Bordoloi International Airport (GAU),290.96,MMLP Silchar,193.87,Karimganj Terminal,174.95,FCI Depot Agartala,52.75
Chhapiapara,Gomati,654,272232,village,8,8.34,Belghoria Expressway,331.63,Jirania,47.39,Bihara,200.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,341.68,ICD Amingaon,300.16,Sabroom ICP,35.01,Lokpriya Gopinath Bordoloi International Airport (GAU),292.01,MMLP Silchar,193.71,Karimganj Terminal,175.19,FCI Depot Agartala,54.53
Dakshin Barmura Devtamura RF,Gomati,654,272160,village,208,6.25,Belghoria Expressway,334.61,Teliamura,42.44,Bihara,194.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,344.79,ICD Amingaon,294.42,Sabroom ICP,39.96,Lokpriya Gopinath Bordoloi International Airport (GAU),286.33,MMLP Silchar,188.2,Karimganj Terminal,169.35,FCI Depot Agartala,50.97
Bagafa,South Tripura,271,272314,village,8,2.9,Belghoria Expressway,328.23,Jirania,55.75,Bihara,208.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,338.05,ICD Amingaon,309.41,Sabroom ICP,27.16,Lokpriya Gopinath Bordoloi International Airport (GAU),301.23,MMLP Silchar,201.91,Karimganj Terminal,184.12,FCI Depot Agartala,61.7
Baikhora,South Tripura,271,272323,village,8,1.74,Belghoria Expressway,327.72,Jirania,60.95,Bihara,212.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,337.4,ICD Amingaon,314.63,Sabroom ICP,22.4,Lokpriya Gopinath Bordoloi International Airport (GAU),306.46,MMLP Silchar,205.83,Karimganj Terminal,188.66,FCI Depot Agartala,66.6
Barmura Devtamura RF,South Tripura,271,272341,village,208,5.81,Belghoria Expressway,340.05,Teliamura,60.59,Bihara,204.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,349.74,ICD Amingaon,311.83,Sabroom ICP,21.15,Lokpriya Gopinath Bordoloi International Airport (GAU),304.03,MMLP Silchar,196.91,Karimganj Terminal,181.64,FCI Depot Agartala,70.67
Birchandranagar,South Tripura,271,272309,village,8,0.49,Belghoria Expressway,322.0,Jirania,50.17,Bihara,209.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.98,ICD Amingaon,305.63,Sabroom ICP,34.6,Lokpriya Gopinath Bordoloi International Airport (GAU),297.22,MMLP Silchar,203.06,Karimganj Terminal,183.6,FCI Depot Agartala,54.77
Birendranagar,South Tripura,271,272330,village,8,7.24,Belghoria Expressway,336.37,Teliamura,67.65,Bihara,212.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,345.87,ICD Amingaon,319.22,Sabroom ICP,14.06,Lokpriya Gopinath Bordoloi International Airport (GAU),311.34,MMLP Silchar,204.41,Karimganj Terminal,189.39,FCI Depot Agartala,75.49
Dakshin Barpathari,South Tripura,271,272329,village,8,7.28,Belghoria Expressway,336.11,Teliamura,65.26,Bihara,210.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,345.68,ICD Amingaon,316.89,Sabroom ICP,16.48,Lokpriya Gopinath Bordoloi International Airport (GAU),308.99,MMLP Silchar,202.81,Karimganj Terminal,187.45,FCI Depot Agartala,73.14
Dakshin Hichachhara,South Tripura,271,272336,village,8,1.07,Belghoria Expressway,326.68,Jirania,72.52,Bihara,222.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,336.04,ICD Amingaon,326.25,Sabroom ICP,13.45,Lokpriya Gopinath Bordoloi International Airport (GAU),318.12,MMLP Silchar,214.89,Karimganj Terminal,198.97,FCI Depot Agartala,77.6
Dakshin Takmachhara,South Tripura,271,272305,village,8,2.77,Belghoria Expressway,325.81,Jirania,48.47,Bihara,205.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,335.82,ICD Amingaon,303.08,Sabroom ICP,34.77,Lokpriya Gopinath Bordoloi International Airport (GAU),294.77,MMLP Silchar,199.12,Karimganj Terminal,179.97,FCI Depot Agartala,54.09
Jolaibari,South Tripura,271,272332,village,108A,0.14,Belghoria Expressway,328.43,Jirania,68.52,Bihara,217.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,337.9,ICD Amingaon,321.84,Sabroom ICP,15.4,Lokpriya Gopinath Bordoloi International Airport (GAU),313.74,MMLP Silchar,210.67,Karimganj Terminal,194.53,FCI Depot Agartala,74.05
Kala Laugang,South Tripura,271,272320,village,8,5.46,Belghoria Expressway,331.72,Jirania,58.31,Bihara,207.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,341.49,ICD Amingaon,310.78,Sabroom ICP,24.12,Lokpriya Gopinath Bordoloi International Airport (GAU),302.72,MMLP Silchar,200.85,Karimganj Terminal,183.88,FCI Depot Agartala,64.91
Kalasi,South Tripura,271,272327,village,8,4.61,Belghoria Expressway,333.05,Jirania,64.98,Bihara,211.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,342.64,ICD Amingaon,316.9,Sabroom ICP,17.44,Lokpriya Gopinath Bordoloi International Airport (GAU),308.91,MMLP Silchar,204.5,Karimganj Terminal,188.58,FCI Depot Agartala,71.53
Ratanpur,South Tripura,271,272288,village,108A,1.33,Belghoria Expressway,321.87,Jirania,64.03,Bihara,218.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,331.47,ICD Amingaon,319.06,Sabroom ICP,22.79,Lokpriya Gopinath Bordoloi International Airport (GAU),310.75,MMLP Silchar,212.26,Karimganj Terminal,194.63,FCI Depot Agartala,68.38
Lakshmichhara,South Tripura,271,272322,village,8,4.95,Belghoria Expressway,331.46,Jirania,61.63,Bihara,210.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,341.13,ICD Amingaon,314.14,Sabroom ICP,20.88,Lokpriya Gopinath Bordoloi International Airport (GAU),306.09,MMLP Silchar,203.38,Karimganj Terminal,186.82,FCI Depot Agartala,68.02
