state,district,district_code,pop_2011,is_island,highway_access_dist_km,highway_access_time_min,nearest_rail_station_name,rail_station_straight_km,rail_station_road_distance_km,rail_station_drive_time_hours,rail_station_drive_time_min,nearest_freight_terminal_name,freight_terminal_straight_km,freight_terminal_road_distance_km,freight_terminal_drive_time_hours,freight_terminal_drive_time_min,nearest_port_name,port_straight_km,port_road_distance_km,port_drive_time_hours,port_drive_time_min,nearest_icd_name,icd_straight_km,icd_road_distance_km,icd_drive_time_hours,icd_drive_time_min,nearest_mmlp_name,mmlp_straight_km,mmlp_road_distance_km,mmlp_drive_time_hours,mmlp_drive_time_min,nearest_air_cargo_name,air_cargo_straight_km,air_cargo_road_distance_km,air_cargo_drive_time_hours,air_cargo_drive_time_min,nearest_icp_name,icp_straight_km,icp_road_distance_km,icp_drive_time_hours,icp_drive_time_min,nearest_toll_plaza_name,toll_plaza_straight_km,toll_plaza_road_distance_km,toll_plaza_drive_time_hours,toll_plaza_drive_time_min,nearest_expressway_name,expressway_straight_km,expressway_road_distance_km,expressway_drive_time_hours,expressway_drive_time_min
Uttar Pradesh,MATHURA,145.0,2525210,False,1.1,1.9,FARAH TOWN,34.2,37.8,0.05,3.0,Palwal,65.2,72.7,0.07,4.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1194.7,1458.5,0.38,23.0,ICD Ballabhgarh,85.1,94.8,0.06,4.0,MMLP Varanasi,581.5,694.7,0.21,13.0,Jaipur International Airport (JAI),193.3,406.8,0.17,10.0,Rupaidiha ICP,359.0,555.3,0.17,10.0,PALWAL Toll Plaza,33.8,37.1,0.04,2.0,Delhi-Dehradun Expressway,121.6,297.8,0.1,6.0
Uttar Pradesh,MAU,192.0,2228668,False,5.5,9.3,MUHAMMADABAD,12.1,16.4,0.17,10.0,Lar Road,44.6,156.1,0.21,13.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,612.2,865.9,0.37,22.0,ICD Patna,168.3,300.9,0.23,14.0,MMLP Patna,168.3,302.0,0.25,15.0,Lal Bahadur Shastri International Airport (VNS),89.6,238.7,0.25,15.0,Raxaul ICP,167.8,394.0,0.29,18.0,BALLIA Toll Plaza,108.7,135.8,0.19,11.0,Allahabad Bypass Expressway,150.7,318.7,0.23,14.0
Uttar Pradesh,MEERUT,138.0,3374014,False,0.7,1.2,SAKHOTI TANDA,19.9,31.1,0.03,2.0,Noli,52.6,78.5,0.1,6.0,Deendayal Port (Kandla),985.3,1235.0,0.4,24.0,ICD Loni,54.9,77.5,0.06,3.0,MMLP Sangrur,226.7,423.8,0.17,10.0,Jaipur International Airport (JAI),304.4,417.7,0.16,10.0,Rupaidiha ICP,338.5,416.3,0.13,8.0,Siwaya,10.3,20.4,0.04,2.0,Delhi-Dehradun Expressway,51.8,67.6,0.04,2.0
Uttar Pradesh,MIRZAPUR,199.0,2432275,False,17.0,29.2,DAGMAGPUR,25.6,40.6,0.5,30.0,Campieganj,239.9,324.3,0.58,35.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,626.5,1026.4,0.73,44.0,ICD Patna,259.3,461.5,0.6,36.0,MMLP Varanasi,54.7,110.1,0.52,31.0,Lal Bahadur Shastri International Airport (VNS),61.5,150.7,0.55,33.0,Rupaidiha ICP,398.7,536.9,0.62,37.0,MAUGANJ Toll Plaza,58.0,90.3,0.51,31.0,Allahabad Bypass Expressway,85.0,144.0,0.52,31.0
Uttar Pradesh,MORADABAD,135.0,3918702,False,4.7,8.1,DALPATPUR,11.1,12.2,0.14,9.0,Dhamora,34.8,42.3,0.21,13.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1164.5,1485.9,0.49,29.0,ICD Loni,145.1,179.9,0.2,12.0,MMLP Varanasi,562.8,684.3,0.31,19.0,Chaudhary Charan Singh International Airport (LKO),308.0,366.4,0.27,16.0,Rupaidiha ICP,240.0,297.5,0.22,13.0,MORADABAD Toll Plaza,10.3,18.1,0.14,8.0,Delhi-Dehradun Expressway,148.5,181.2,0.18,11.0
Uttar Pradesh,MUZAFFARNAGAR,133.0,2728286,False,0.3,0.6,JARAUDA NARA,4.0,5.0,0.01,1.0,Noli,86.9,119.1,0.1,6.0,Deendayal Port (Kandla),1014.3,1274.9,0.4,24.0,ICD Loni,88.0,118.2,0.06,3.0,MMLP Sangrur,199.9,361.6,0.15,9.0,Jaipur International Airport (JAI),341.2,457.6,0.16,10.0,Rupaidiha ICP,353.3,470.0,0.13,8.0,MUZAFFARNAGAR Toll Plaza,15.4,19.7,0.01,1.0,Delhi-Dehradun Expressway,62.0,74.4,0.03,2.0
Uttar Pradesh,PILIBHIT,151.0,2089107,False,1.1,1.9,HEMPUR,105.3,124.9,0.06,4.0,Barabani,199.1,245.0,0.11,6.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1036.5,1362.0,0.36,22.0,ICD Kanpur,222.5,344.6,0.13,8.0,MMLP Varanasi,444.5,560.4,0.18,11.0,Chaudhary Charan Singh International Airport (LKO),203.4,242.5,0.13,8.0,Rupaidiha ICP,107.1,492.0,0.16,10.0,KHERI Toll Plaza,84.3,106.4,0.08,5.0,Allahabad Bypass Expressway,358.7,432.6,0.14,8.0
Uttar Pradesh,PRATAPGARH,173.0,3192816,False,0.8,1.3,BHUPIA MAU,13.6,15.9,0.03,2.0,Barabani,132.2,191.7,0.08,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,740.9,981.0,0.26,15.0,ICD Kanpur,160.7,403.1,0.13,8.0,MMLP Varanasi,127.6,179.4,0.08,5.0,Lal Bahadur Shastri International Airport (VNS),110.9,141.7,0.09,5.0,Rupaidiha ICP,278.7,452.3,0.14,8.0,Rajapur Maksudan,30.6,50.6,0.04,2.0,Allahabad Bypass Expressway,30.4,51.6,0.03,2.0
Uttar Pradesh,PRAYAGRAJ,175.0,6180962,False,4.5,7.8,KARCHANA,4.6,5.2,0.13,8.0,Sathnaraini,100.5,123.9,0.21,12.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,708.3,949.3,0.36,21.0,ICD Kanpur,199.6,362.1,0.23,14.0,MMLP Varanasi,107.5,144.1,0.18,11.0,Lal Bahadur Shastri International Airport (VNS),97.8,184.7,0.21,12.0,Rupaidiha ICP,342.5,526.2,0.26,16.0,PRAYAGRAJ Toll Plaza,25.4,38.9,0.14,8.0,Allahabad Bypass Expressway,26.0,40.8,0.14,8.0
Uttar Pradesh,RAE BARELI,158.0,2891023,False,1.8,3.1,KUNEANGANJ,21.9,28.3,0.06,4.0,Barabani,79.1,108.7,0.09,6.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,811.2,1057.4,0.31,18.0,ICD Kanpur,91.4,320.1,0.14,9.0,MMLP Varanasi,197.9,255.8,0.13,8.0,Chaudhary Charan Singh International Airport (LKO),68.2,80.0,0.11,7.0,Rupaidiha ICP,235.2,402.9,0.16,9.0,RAE BARELI Toll Plaza,23.3,29.7,0.07,4.0,Allahabad Bypass Expressway,91.5,128.0,0.08,5.0
Uttar Pradesh,RAMPUR,136.0,2102783,False,6.4,11.0,RAMPUR,15.3,22.7,0.19,12.0,Dhamora,13.0,44.6,0.26,16.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.7,1488.2,0.54,32.0,ICD Loni,182.8,211.9,0.25,15.0,MMLP Varanasi,528.6,686.5,0.36,22.0,Chaudhary Charan Singh International Airport (LKO),276.3,368.7,0.31,19.0,Rupaidiha ICP,200.6,260.3,0.25,15.0,RAMPUR Toll Plaza,9.1,12.7,0.19,12.0,Delhi-Dehradun Expressway,185.5,213.1,0.23,14.0
Uttar Pradesh,SAHARANPUR,132.0,3453626,False,5.4,9.2,RAMPURMANI HARA,20.0,24.2,0.17,10.0,Sanehwal,172.1,244.7,0.22,13.0,Deendayal Port (Kandla),1038.5,1293.0,0.53,32.0,ICD Loni,136.5,150.4,0.2,12.0,MMLP Sangrur,160.1,269.3,0.27,16.0,Sri Guru Ram Dass Jee International Airport (ATQ),318.0,444.3,0.3,18.0,Rupaidiha ICP,396.2,587.7,0.3,18.0,SAHARANPUR Toll Plaza,12.7,35.7,0.17,10.0,Delhi-Dehradun Expressway,13.2,21.2,0.16,9.0
Uttar Pradesh,SAMBHAL,663.0,2504981,False,6.3,10.8,PATHAKPUR,6.2,7.8,0.19,11.0,Etah,93.2,207.7,0.26,15.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1155.7,1548.6,0.55,33.0,ICD Loni,128.0,223.5,0.25,15.0,MMLP Sangrur,326.3,595.0,0.37,22.0,Chaudhary Charan Singh International Airport (LKO),289.7,429.1,0.32,19.0,Rupaidiha ICP,255.8,360.3,0.28,17.0,MORADABAD Toll Plaza,44.0,63.6,0.2,12.0,Delhi-Dehradun Expressway,128.2,224.7,0.23,14.0
Uttar Pradesh,SANT KABIR NAGAR,186.0,1753973,False,1.3,2.3,SIHAPAR,12.2,104.1,0.06,4.0,Campieganj,39.6,136.6,0.09,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,696.1,993.6,0.28,17.0,ICD Patna,241.3,428.7,0.14,9.0,MMLP Varanasi,156.5,247.6,0.11,7.0,Lal Bahadur Shastri International Airport (VNS),142.9,209.9,0.12,7.0,Sunauli ICP,86.3,181.3,0.14,8.0,Mandawnagar,30.7,70.1,0.06,4.0,Allahabad Bypass Expressway,172.1,287.9,0.11,6.0
Uttar Pradesh,SHAHJAHANPUR,152.0,2747968,False,4.5,7.7,TILHAR,6.8,9.5,0.14,8.0,Barabani,175.0,216.2,0.19,12.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1028.6,1333.2,0.45,27.0,ICD Kanpur,167.7,315.8,0.22,13.0,MMLP Varanasi,423.0,531.6,0.27,16.0,Chaudhary Charan Singh International Airport (LKO),167.2,213.7,0.22,13.0,Rupaidiha ICP,149.8,330.7,0.22,13.0,BAREILLY Toll Plaza,41.4,46.5,0.14,9.0,Delhi-Dehradun Expressway,254.3,324.7,0.2,12.0
Uttar Pradesh,SHAMLI,662.0,1327507,False,0.8,1.3,KARNAL,38.5,43.3,0.04,3.0,Lahli,105.4,178.7,0.09,5.0,Deendayal Port (Kandla),984.7,1264.8,0.39,23.0,ICD Garhi Harsaru,118.3,286.7,0.11,7.0,MMLP Sangrur,160.4,233.0,0.13,8.0,Jaipur International Airport (JAI),322.2,447.5,0.17,10.0,Rupaidiha ICP,395.4,822.2,0.23,14.0,Gharaunda (Karnal),31.6,48.8,0.03,2.0,Grand Trunk Road Flyover,34.7,38.1,0.03,2.0
Uttar Pradesh,SHRAWASTI,181.0,855678,False,15.8,27.0,Jharkhandi,38.7,50.8,0.47,28.0,Campieganj,149.8,204.6,0.51,31.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,846.1,1201.9,0.74,44.0,ICD Kanpur,201.7,472.7,0.58,35.0,MMLP Varanasi,277.7,377.7,0.55,33.0,Chaudhary Charan Singh International Airport (LKO),139.5,288.6,0.56,34.0,Rupaidiha ICP,100.1,162.3,0.5,30.0,BAHRAICH Toll Plaza,27.2,39.5,0.46,28.0,Allahabad Bypass Expressway,227.0,342.4,0.53,32.0
Uttar Pradesh,SIDDHARTHNAGAR,184.0,2548878,False,9.3,16.0,Uska Bazar,25.7,39.5,0.28,17.0,Campieganj,44.0,70.0,0.3,18.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,743.9,1067.3,0.52,31.0,ICD Patna,285.6,502.3,0.39,23.0,MMLP Varanasi,210.5,357.9,0.37,22.0,Chaudhary Charan Singh International Airport (LKO),200.4,268.9,0.37,22.0,Rupaidiha ICP,201.7,310.0,0.35,21.0,MAHRAJGANJ Toll Plaza,39.7,57.6,0.28,17.0,Allahabad Bypass Expressway,206.2,322.7,0.34,20.0
Uttar Pradesh,SITAPUR,154.0,4488980,False,6.7,11.5,Barmi,26.6,35.8,0.2,12.0,Barabani,70.4,100.4,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,916.4,1217.4,0.48,29.0,ICD Kanpur,123.6,232.0,0.26,16.0,MMLP Varanasi,316.8,415.8,0.31,18.0,Chaudhary Charan Singh International Airport (LKO),80.9,97.9,0.26,15.0,Rupaidiha ICP,101.2,445.4,0.31,18.0,SITAPUR Toll Plaza,7.9,9.7,0.21,12.0,Allahabad Bypass Expressway,230.5,288.0,0.26,16.0
Uttar Pradesh,SONBHADRA,200.0,1915840,False,12.8,21.9,RENUKUT,23.4,29.1,0.38,23.0,Lar Road,212.1,446.6,0.49,29.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,564.6,689.5,0.53,32.0,ICD Patna,241.9,368.2,0.45,27.0,MMLP Patna,241.4,369.2,0.47,28.0,Jay Prakash Narayan International Airport (PAT),236.8,351.7,0.47,28.0,Raxaul ICP,330.0,684.5,0.57,34.0,SURAJPUR Toll Plaza,133.5,281.0,0.43,26.0,Allahabad Bypass Expressway,137.8,466.9,0.47,28.0
Uttar Pradesh,SULTANPUR,179.0,2294491,False,9.6,16.4,PAKHRULI,14.1,42.7,0.3,18.0,Barabani,128.0,180.8,0.33,20.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,726.3,1036.9,0.52,31.0,ICD Patna,292.7,472.0,0.39,23.0,MMLP Varanasi,124.5,204.2,0.34,20.0,Lal Bahadur Shastri International Airport (VNS),106.0,166.5,0.35,21.0,Rupaidiha ICP,251.1,348.1,0.36,22.0,SULTANPUR Toll Plaza,9.8,11.7,0.29,17.0,Allahabad Bypass Expressway,82.6,244.5,0.33,20.0
Uttar Pradesh,UNNAO,156.0,3070319,False,4.5,7.7,Achalganj,15.4,30.4,0.15,9.0,Barabani,67.4,83.2,0.16,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,880.7,1151.4,0.4,24.0,ICD Kanpur,31.3,281.4,0.21,13.0,MMLP Varanasi,267.6,367.0,0.23,14.0,Chaudhary Charan Singh International Airport (LKO),33.2,44.6,0.18,11.0,Rupaidiha ICP,204.4,459.6,0.25,15.0,UNNAO Toll Plaza,20.6,26.7,0.14,8.0,NE 19,139.2,186.7,0.17,10.0
Uttar Pradesh,VARANASI,197.0,3623118,False,1.2,2.0,Dudhaunda,25.8,44.1,0.05,3.0,Lar Road,131.9,226.1,0.11,7.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,618.9,892.9,0.25,15.0,ICD Patna,218.1,328.0,0.12,7.0,MMLP Varanasi,6.8,134.6,0.08,5.0,Lal Bahadur Shastri International Airport (VNS),11.9,16.3,0.07,4.0,Rupaidiha ICP,367.2,483.2,0.16,9.0,AZAMGARH Toll Plaza,66.7,80.7,0.06,3.0,Allahabad Bypass Expressway,110.2,175.0,0.08,5.0
Uttarakhand,ALMORA,64.0,647541,False,2.9,4.9,KATHGODAM,48.7,135.1,0.12,7.0,Sanehwal,350.5,583.3,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1169.1,1791.5,0.51,31.0,ICD Loni,230.7,503.8,0.21,13.0,MMLP Sangrur,346.3,607.9,0.28,17.0,Chaudhary Charan Singh International Airport (LKO),350.0,667.5,0.28,17.0,Rupaidiha ICP,224.0,502.9,0.21,13.0,NAINITAL Toll Plaza,35.0,131.2,0.12,7.0,Delhi-Dehradun Expressway,152.4,336.1,0.16,10.0
Uttarakhand,BAGESHWAR,63.0,261150,False,4.7,8.1,KATHGODAM,88.9,172.9,0.18,11.0,Sanehwal,385.2,589.9,0.29,17.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1155.8,1697.5,0.54,32.0,ICD Loni,288.1,510.4,0.27,16.0,MMLP Sangrur,388.8,614.5,0.34,20.0,Chaudhary Charan Singh International Airport (LKO),366.0,573.5,0.32,19.0,Rupaidiha ICP,216.9,408.8,0.24,15.0,NAINITAL Toll Plaza,81.5,169.0,0.18,11.0,Delhi-Dehradun Expressway,189.2,342.6,0.22,13.0
Uttarakhand,CHAMOLI,57.0,404819,False,6.2,10.7,AITHAL,167.8,287.1,0.25,15.0,Sanehwal,346.2,543.3,0.32,19.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1214.3,1855.8,0.62,37.0,ICD Loni,294.0,463.9,0.3,18.0,MMLP Sangrur,359.0,568.0,0.37,22.0,Sri Guru Ram Dass Jee International Airport (ATQ),473.3,742.9,0.39,23.0,Rupaidiha ICP,278.2,567.2,0.32,19.0,DEHRAD@N Toll Plaza,145.2,271.0,0.24,14.0,Delhi-Dehradun Expressway,160.3,296.1,0.25,15.0
Uttarakhand,CHAMPAWAT,65.0,275635,False,2.4,4.2,Banbasa,26.9,66.6,0.09,6.0,Barabani,271.6,401.4,0.18,11.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1087.4,1500.7,0.43,26.0,ICD Loni,275.9,379.3,0.18,11.0,MMLP Varanasi,509.9,699.0,0.25,15.0,Chaudhary Charan Singh International Airport (LKO),280.3,376.7,0.2,12.0,Rupaidiha ICP,142.3,212.0,0.13,8.0,PILIBHIT Toll Plaza,75.4,126.5,0.1,6.0,Delhi-Dehradun Expressway,280.0,380.5,0.16,10.0
Uttarakhand,DEHRAD@N,60.0,1729450,False,2.4,4.0,AITHAL,77.5,133.3,0.1,6.0,Sanehwal,181.9,245.4,0.14,8.0,Deendayal Port (Kandla),1102.4,1367.8,0.44,27.0,ICD Loni,198.9,253.9,0.14,8.0,MMLP Sangrur,193.4,270.0,0.19,11.0,Sri Guru Ram Dass Jee International Airport (ATQ),317.9,445.0,0.21,13.0,Rupaidiha ICP,395.5,642.4,0.23,14.0,DEHRAD@N Toll Plaza,17.1,26.0,0.08,5.0,Delhi-Dehradun Expressway,29.6,66.1,0.08,5.0
Uttarakhand,HARIDWAR,68.0,1844441,False,0.5,0.9,AITHAL,11.9,25.8,0.02,1.0,Sanehwal,217.3,308.3,0.1,6.0,Deendayal Port (Kandla),1067.3,1341.0,0.41,24.0,ICD Loni,144.7,184.2,0.07,4.0,MMLP Sangrur,208.6,333.0,0.15,9.0,Sri Guru Ram Dass Jee International Airport (ATQ),361.6,507.9,0.17,10.0,Rupaidiha ICP,350.0,536.1,0.15,9.0,HARIDWAR Toll Plaza,1.4,1.9,0.02,1.0,Delhi-Dehradun Expressway,26.2,45.8,0.03,2.0
Uttarakhand,NAINITAL,66.0,950212,False,6.4,10.9,KATHGODAM,12.9,29.0,0.19,12.0,Sanehwal,367.6,698.6,0.36,22.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1142.4,1806.6,0.61,37.0,ICD Loni,213.3,619.2,0.34,20.0,MMLP Sangrur,355.5,723.3,0.41,24.0,Chaudhary Charan Singh International Airport (LKO),310.8,682.6,0.39,23.0,Rupaidiha ICP,199.7,518.0,0.32,19.0,NAINITAL Toll Plaza,10.4,15.0,0.19,11.0,Delhi-Dehradun Expressway,173.3,451.4,0.29,17.0
Uttarakhand,PAURI GARHWAL,61.0,685772,False,1.3,2.2,KOTDWARA,20.9,35.3,0.06,4.0,Dhamora,129.6,380.6,0.2,12.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1232.8,1824.1,0.47,28.0,ICD Loni,181.5,518.2,0.18,11.0,MMLP Varanasi,643.9,1022.5,0.3,18.0,Chaudhary Charan Singh International Airport (LKO),396.8,704.6,0.25,15.0,Rupaidiha ICP,289.0,580.1,0.19,11.0,UDHAM SINGH NAGAR Toll Plaza,68.1,303.2,0.11,6.0,Delhi-Dehradun Expressway,188.9,519.4,0.16,10.0
Uttarakhand,PITHORAGARH,62.0,498558,False,18.3,31.3,Banbasa,129.8,257.2,0.59,35.0,Barabani,354.4,592.0,0.67,40.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.1,1691.3,0.92,55.0,ICD Loni,340.6,569.9,0.67,40.0,MMLP Varanasi,576.8,889.6,0.75,45.0,Chaudhary Charan Singh International Airport (LKO),369.0,567.3,0.7,42.0,Rupaidiha ICP,204.0,402.6,0.63,38.0,NAINITAL Toll Plaza,126.4,292.2,0.59,36.0,Delhi-Dehradun Expressway,240.1,465.8,0.63,38.0
Uttarakhand,RUDRAPRAYAG,58.0,257203,False,4.7,8.0,AITHAL,120.3,208.6,0.18,11.0,Sanehwal,291.6,464.7,0.26,15.0,Deendayal Port (Kandla),1182.3,1542.0,0.56,34.0,ICD Loni,253.5,385.3,0.24,14.0,MMLP Sangrur,303.9,489.4,0.3,18.0,Sri Guru Ram Dass Jee International Airport (ATQ),421.2,664.3,0.33,20.0,Rupaidiha ICP,311.2,552.0,0.28,17.0,DEHRAD@N Toll Plaza,91.7,192.4,0.18,11.0,Delhi-Dehradun Expressway,106.1,217.5,0.18,11.0
Uttarakhand,TEHRI GARHWAL,59.0,638232,False,8.0,13.7,AITHAL,83.2,125.6,0.26,15.0,Sanehwal,240.7,372.5,0.33,20.0,Deendayal Port (Kandla),1141.9,1459.1,0.63,38.0,ICD Loni,219.8,302.3,0.31,19.0,MMLP Sangrur,251.8,397.2,0.38,23.0,Sri Guru Ram Dass Jee International Airport (ATQ),373.6,572.2,0.4,24.0,Rupaidiha ICP,346.5,654.2,0.39,24.0,DEHRAD@N Toll Plaza,39.9,79.4,0.25,15.0,Delhi-Dehradun Expressway,56.0,134.5,0.26,16.0
Uttarakhand,UDHAM SINGH NAGAR,67.0,1555000,False,3.9,6.7,RAMPUR,49.0,53.8,0.13,8.0,Dhamora,49.8,75.8,0.2,12.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.4,1508.0,0.47,28.0,ICD Loni,209.3,243.0,0.19,11.0,MMLP Varanasi,532.3,706.3,0.3,18.0,Chaudhary Charan Singh International Airport (LKO),286.1,383.9,0.25,15.0,Rupaidiha ICP,186.0,236.2,0.18,11.0,UDHAM SINGH NAGAR Toll Plaza,56.7,72.4,0.13,8.0,Delhi-Dehradun Expressway,213.0,244.3,0.17,10.0
Uttarakhand,UTTARKASHI,56.0,338277,False,3.2,5.4,AITHAL,139.4,250.4,0.15,9.0,Sanehwal,253.5,452.7,0.21,13.0,Deendayal Port (Kandla),1191.8,1575.2,0.52,31.0,ICD Loni,275.5,427.1,0.2,12.0,MMLP Sangrur,278.2,477.4,0.26,15.0,Sri Guru Ram Dass Jee International Airport (ATQ),372.5,652.3,0.28,17.0,Rupaidiha ICP,373.6,778.9,0.29,17.0,DEHRAD@N Toll Plaza,78.9,204.2,0.14,8.0,Delhi-Dehradun Expressway,103.7,259.3,0.15,9.0
West Bengal,ALIPUR DUAR,675.0,1816399,False,3.8,6.5,HASIMARA,15.6,22.6,0.12,7.0,Jogighopa,116.7,251.8,0.18,11.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,457.3,701.4,0.28,17.0,ICD Siliguri,102.6,153.9,0.19,11.0,MMLP Jogighopa,116.8,251.8,0.17,10.0,Lokpriya Gopinath Bordoloi International Airport (GAU),215.3,383.7,0.23,14.0,Golakganj ICP,67.7,136.6,0.19,12.0,JALPAIGURI Toll Plaza,59.9,82.3,0.13,8.0,Belghoria Expressway,444.9,687.2,0.27,16.0
West Bengal,BANKURA,339.0,3732273,False,0.2,0.4,BISHNUPUR,7.9,8.7,0.01,1.0,Ras Babra,125.4,202.0,0.06,4.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,125.4,202.0,0.06,4.0,ICD Tatanagar (Jamshedpur),110.3,197.6,0.1,6.0,MMLP Kolkata,127.2,205.0,0.16,10.0,Netaji Subhas Chandra Bose International Airport (CCU),131.0,214.5,0.08,5.0,Petrapole ICP,161.6,277.3,0.12,7.0,BANKURA Toll Plaza,0.3,0.7,0.02,1.0,NE 19,118.1,199.3,0.05,3.0
West Bengal,BIRBH@M,334.0,3627068,False,0.7,1.3,SAINTHIA,13.0,28.9,0.03,2.0,Ras Babra,176.5,220.8,0.08,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,176.5,220.8,0.08,5.0,ICD Tatanagar (Jamshedpur),204.0,307.8,0.14,8.0,MMLP Patna,303.5,503.8,0.16,10.0,Netaji Subhas Chandra Bose International Airport (CCU),170.7,216.5,0.09,6.0,Petrapole ICP,158.3,279.4,0.14,8.0,MURSHIDABAD Toll Plaza,62.4,81.3,0.04,2.0,NE 19,164.8,202.1,0.07,4.0
West Bengal,DAKSHIN DINAJPUR,331.0,1795926,False,1.9,3.2,MAHANAGAR,29.4,35.3,0.07,4.0,Deotala,24.2,30.6,0.08,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,309.0,390.7,0.15,9.0,ICD Patna,332.5,482.3,0.17,10.0,MMLP Patna,332.7,483.4,0.19,11.0,Netaji Subhas Chandra Bose International Airport (CCU),297.2,372.7,0.16,10.0,Jogbani ICP,162.9,251.8,0.15,9.0,MALDAH Toll Plaza,38.1,44.2,0.07,4.0,Belghoria Expressway,297.7,376.5,0.14,9.0
West Bengal,DARJILING,327.0,1222193,False,2.6,4.5,Rangtong,4.0,5.4,0.08,5.0,Budhma,173.7,263.1,0.17,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,464.8,652.6,0.24,14.0,ICD Siliguri,16.5,21.8,0.13,8.0,MMLP Jogighopa,231.4,364.9,0.16,10.0,Lokpriya Gopinath Bordoloi International Airport (GAU),330.7,496.9,0.23,14.0,Jogbani ICP,113.0,171.5,0.16,9.0,DARJILING Toll Plaza,19.6,45.9,0.09,5.0,Belghoria Expressway,453.9,638.4,0.23,14.0
West Bengal,HAORA,341.0,4998672,False,1.7,2.9,KOLAGHAT,16.1,18.3,0.06,3.0,Ras Babra,31.3,43.0,0.06,4.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,31.3,43.0,0.06,4.0,ICD Tatanagar (Jamshedpur),187.1,235.6,0.15,9.0,MMLP Kolkata,35.2,46.1,0.17,10.0,Netaji Subhas Chandra Bose International Airport (CCU),45.9,55.5,0.08,5.0,Petrapole ICP,103.8,118.4,0.13,8.0,HAORA Toll Plaza,18.0,23.8,0.06,4.0,NE 19,33.7,40.4,0.06,3.0
West Bengal,HUGLI,338.0,5703540,False,14.4,24.7,CCLINK-WEST,39.8,53.3,0.43,26.0,Ras Babra,50.2,72.1,0.43,26.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,50.2,72.1,0.43,26.0,ICD Tatanagar (Jamshedpur),184.4,325.9,0.53,32.0,MMLP Kolkata,50.5,75.1,0.54,32.0,Netaji Subhas Chandra Bose International Airport (CCU),50.9,67.7,0.44,27.0,Petrapole ICP,84.3,130.6,0.49,30.0,Dankuni,35.4,49.0,0.43,26.0,NE 19,40.0,53.3,0.42,25.0
West Bengal,JALPAIGURI,328.0,2194584,False,3.7,6.4,MOHITNAGAR,12.5,31.5,0.11,7.0,Jogighopa,186.0,275.8,0.18,11.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,445.4,624.9,0.26,16.0,ICD Siliguri,31.4,154.1,0.19,11.0,MMLP Jogighopa,186.0,275.8,0.17,10.0,Lokpriya Gopinath Bordoloi International Airport (GAU),285.8,407.7,0.24,14.0,Golakganj ICP,122.7,160.6,0.2,12.0,Panikauri Toll Plaza,20.9,46.9,0.12,7.0,Belghoria Expressway,433.8,610.7,0.25,15.0
