village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Kondapuram,YADADRI BHUVANAGIRI,697,576476,village,163,21.7,Solapur–Chennai Economic Corridor,208.6,BHONGIR,21.83,Uppalvai,93.73,Krishnapatnam Port,402.87,ICD Hyderabad (Sanathnagar),41.7,Sunauli ICP,1161.95,Rajiv Gandhi International Airport (HYD),62.06,MMLP Hyderabad,45.28,Vedadri Terminal,182.38,FCI Depot Hyderabad,45.28
Kalvapally,YADADRI BHUVANAGIRI,697,576509,village,163,11.94,Solapur–Chennai Economic Corridor,219.9,ALER,13.55,Uppalvai,102.17,Krishnapatnam Port,398.1,ICD Hyderabad (Sanathnagar),55.05,Sunauli ICP,1155.35,Rajiv Gandhi International Airport (HYD),72.85,MMLP Hyderabad,57.42,Vedadri Terminal,169.17,FCI Depot Hyderabad,57.42
Konapuram,YADADRI BHUVANAGIRI,697,576481,village,202,17.64,Solapur–Chennai Economic Corridor,213.11,RAIGIR,17.54,Uppalvai,98.02,Krishnapatnam Port,399.87,ICD Hyderabad (Sanathnagar),47.18,Sunauli ICP,1159.66,Rajiv Gandhi International Airport (HYD),66.14,MMLP Hyderabad,50.05,Vedadri Terminal,175.9,FCI Depot Hyderabad,50.05
Moosipatla,YADADRI BHUVANAGIRI,697,576691,village,930P,3.46,Solapur–Chennai Economic Corridor,226.71,RAMANNAPET,22.33,Vishnupuram,88.7,Krishnapatnam Port,359.84,ICD Hyderabad (Sanathnagar),81.12,Petrapole ICP,1161.73,Rajiv Gandhi International Airport (HYD),87.83,MMLP Hyderabad,79.43,Vedadri Terminal,125.81,FCI Depot Hyderabad,79.43
Addagudoor,YADADRI BHUVANAGIRI,697,576687,village,930P,2.66,Solapur–Chennai Economic Corridor,237.28,NARKETPALLI,30.38,Vishnupuram,81.75,Krishnapatnam Port,354.98,ICD Hyderabad (Sanathnagar),94.66,Petrapole ICP,1151.43,Rajiv Gandhi International Airport (HYD),100.69,MMLP Hyderabad,92.85,Vedadri Terminal,113.26,FCI Depot Hyderabad,92.85
Kotamarthy,YADADRI BHUVANAGIRI,697,576685,village,930P,2.3,Solapur–Chennai Economic Corridor,240.81,NARKETPALLI,33.57,Vishnupuram,81.72,Krishnapatnam Port,355.32,ICD Hyderabad (Sanathnagar),98.04,Petrapole ICP,1147.94,Rajiv Gandhi International Airport (HYD),104.28,MMLP Hyderabad,96.32,Vedadri Terminal,110.9,FCI Depot Hyderabad,96.32
Bolle Palle,YADADRI BHUVANAGIRI,697,576775,village,930P,3.69,Solapur–Chennai Economic Corridor,197.61,NAGIREDDIPALLI,3.52,Vishnupuram,108.79,Krishnapatnam Port,369.57,ICD Hyderabad (Sanathnagar),46.22,Sunauli ICP,1184.97,Rajiv Gandhi International Airport (HYD),53.93,MMLP Hyderabad,44.36,Vedadri Terminal,157.22,FCI Depot Hyderabad,44.36
Bibinagar (CT),YADADRI BHUVANAGIRI,697,576801,village,163,0.3,Solapur–Chennai Economic Corridor,194.23,BIBINAGAR,1.52,Uppalvai,115.55,Krishnapatnam Port,380.17,ICD Hyderabad (Sanathnagar),35.5,Sunauli ICP,1182.3,Rajiv Gandhi International Airport (HYD),47.82,MMLP Hyderabad,35.09,Vedadri Terminal,169.75,FCI Depot Hyderabad,35.09
Nemarugomula,YADADRI BHUVANAGIRI,697,576786,village,163,2.51,Solapur–Chennai Economic Corridor,188.17,GHATKESAR,5.6,Uppalvai,111.09,Krishnapatnam Port,384.39,ICD Hyderabad (Sanathnagar),26.58,Sunauli ICP,1185.05,Rajiv Gandhi International Airport (HYD),41.16,MMLP Hyderabad,26.84,Vedadri Terminal,178.46,FCI Depot Hyderabad,26.84
Kalvapally,YADADRI BHUVANAGIRI,697,576707,village,930P,10.04,Solapur–Chennai Economic Corridor,220.25,WANGAPALLI,16.65,Vishnupuram,102.37,Krishnapatnam Port,371.23,ICD Hyderabad (Sanathnagar),67.72,Sunauli ICP,1168.52,Rajiv Gandhi International Airport (HYD),77.34,MMLP Hyderabad,66.88,Vedadri Terminal,141.44,FCI Depot Hyderabad,66.88
Panthangi,YADADRI BHUVANAGIRI,697,576840,village,65,0.53,Solapur–Chennai Economic Corridor,191.11,RAMANNAPET,13.91,Vishnupuram,91.89,Krishnapatnam Port,349.91,ICD Hyderabad (Sanathnagar),56.71,Petrapole ICP,1197.33,Rajiv Gandhi International Airport (HYD),55.99,MMLP Hyderabad,52.53,Vedadri Terminal,145.88,FCI Depot Hyderabad,52.53
Lingojigudem (Part),YADADRI BHUVANAGIRI,697,576839,village,65,0.54,Solapur–Chennai Economic Corridor,189.25,VANIGONDA,15.18,Vishnupuram,94.85,Krishnapatnam Port,351.96,ICD Hyderabad (Sanathnagar),53.59,Petrapole ICP,1199.18,Rajiv Gandhi International Airport (HYD),53.08,MMLP Hyderabad,49.4,Vedadri Terminal,148.99,FCI Depot Hyderabad,49.4
Khairathpur,YADADRI BHUVANAGIRI,697,576830,village,65,0.34,Solapur–Chennai Economic Corridor,181.74,MAMDAPUR,19.77,Vishnupuram,105.0,Krishnapatnam Port,358.32,ICD Hyderabad (Sanathnagar),42.73,Sunauli ICP,1202.3,Rajiv Gandhi International Airport (HYD),42.34,MMLP Hyderabad,38.3,Vedadri Terminal,160.15,FCI Depot Hyderabad,38.3
Uthatoor,YADADRI BHUVANAGIRI,697,576855,village,65,5.6,Solapur–Chennai Economic Corridor,211.14,CHITYALA,6.09,Vishnupuram,79.07,Krishnapatnam Port,346.03,ICD Hyderabad (Sanathnagar),75.85,Petrapole ICP,1177.63,Rajiv Gandhi International Airport (HYD),77.6,MMLP Hyderabad,72.6,Vedadri Terminal,126.35,FCI Depot Hyderabad,72.6
Choutuppal (M),YADADRI BHUVANAGIRI,697,804133,village,65,1.11,Solapur–Chennai Economic Corridor,187.76,MAMDAPUR,15.36,Vishnupuram,97.66,Krishnapatnam Port,354.06,ICD Hyderabad (Sanathnagar),50.7,Sunauli ICP,1200.34,Rajiv Gandhi International Airport (HYD),50.5,MMLP Hyderabad,46.53,Vedadri Terminal,151.85,FCI Depot Hyderabad,46.53
Devalamma Nagaram (CT),YADADRI BHUVANAGIRI,697,576829,village,65,1.03,Solapur–Chennai Economic Corridor,181.65,MAMDAPUR,20.14,Vishnupuram,102.6,Krishnapatnam Port,355.81,ICD Hyderabad (Sanathnagar),45.0,Sunauli ICP,1203.73,Rajiv Gandhi International Airport (HYD),43.63,MMLP Hyderabad,40.39,Vedadri Terminal,158.22,FCI Depot Hyderabad,40.39
Yellagiri,YADADRI BHUVANAGIRI,697,576831,village,65,0.85,Solapur–Chennai Economic Corridor,182.85,MAMDAPUR,18.71,Vishnupuram,103.94,Krishnapatnam Port,357.84,ICD Hyderabad (Sanathnagar),43.91,Sunauli ICP,1201.75,Rajiv Gandhi International Airport (HYD),43.68,MMLP Hyderabad,39.55,Vedadri Terminal,158.86,FCI Depot Hyderabad,39.55
Janam Palle,YADADRI BHUVANAGIRI,697,576850,village,65,6.34,Solapur–Chennai Economic Corridor,208.71,RAMANNAPET,4.26,Vishnupuram,83.66,Krishnapatnam Port,349.62,ICD Hyderabad (Sanathnagar),71.07,Petrapole ICP,1179.86,Rajiv Gandhi International Airport (HYD),73.45,MMLP Hyderabad,67.95,Vedadri Terminal,131.22,FCI Depot Hyderabad,67.95
S.Lingotam,YADADRI BHUVANAGIRI,697,576836,village,65,5.49,Solapur–Chennai Economic Corridor,193.56,VANIGONDA,10.22,Vishnupuram,96.1,Krishnapatnam Port,355.38,ICD Hyderabad (Sanathnagar),53.91,Petrapole ICP,1194.89,Rajiv Gandhi International Airport (HYD),55.54,MMLP Hyderabad,50.31,Vedadri Terminal,148.19,FCI Depot Hyderabad,50.31
Ramannapeta (CT),YADADRI BHUVANAGIRI,697,576862,village,65,4.54,Solapur–Chennai Economic Corridor,204.64,RAMANNAPET,1.21,Vishnupuram,84.61,Krishnapatnam Port,348.93,ICD Hyderabad (Sanathnagar),68.11,Petrapole ICP,1183.91,Rajiv Gandhi International Airport (HYD),69.72,MMLP Hyderabad,64.74,Vedadri Terminal,133.99,FCI Depot Hyderabad,64.74
Siripuram,YADADRI BHUVANAGIRI,697,576844,village,65,5.96,Solapur–Chennai Economic Corridor,202.44,RAMANNAPET,2.93,Vishnupuram,88.0,Krishnapatnam Port,351.36,ICD Hyderabad (Sanathnagar),64.38,Petrapole ICP,1186.03,Rajiv Gandhi International Airport (HYD),66.35,MMLP Hyderabad,61.06,Vedadri Terminal,137.73,FCI Depot Hyderabad,61.06
Iskilla,YADADRI BHUVANAGIRI,697,576854,village,65,8.37,Solapur–Chennai Economic Corridor,212.61,RAMANNAPET,8.36,Vishnupuram,81.94,Krishnapatnam Port,349.36,ICD Hyderabad (Sanathnagar),74.7,Petrapole ICP,1176.01,Rajiv Gandhi International Airport (HYD),77.5,MMLP Hyderabad,71.74,Vedadri Terminal,127.83,FCI Depot Hyderabad,71.74
Jalal Pur,YADADRI BHUVANAGIRI,697,576820,village,65,4.68,Solapur–Chennai Economic Corridor,182.17,BIBINAGAR,15.74,Vishnupuram,112.2,Krishnapatnam Port,365.78,ICD Hyderabad (Sanathnagar),36.17,Sunauli ICP,1198.12,Rajiv Gandhi International Airport (HYD),39.21,MMLP Hyderabad,32.46,Vedadri Terminal,166.02,FCI Depot Hyderabad,32.46
Tupranpet,YADADRI BHUVANAGIRI,697,576825,village,65,0.72,Solapur–Chennai Economic Corridor,177.13,GHATKESAR,20.62,Vishnupuram,111.64,Krishnapatnam Port,362.55,ICD Hyderabad (Sanathnagar),35.84,Sunauli ICP,1203.49,Rajiv Gandhi International Airport (HYD),35.58,MMLP Hyderabad,31.17,Vedadri Terminal,167.33,FCI Depot Hyderabad,31.17
Hyderpur,YADADRI BHUVANAGIRI,697,576822,village,65,3.55,Solapur–Chennai Economic Corridor,183.55,NAGIREDDIPALLI,17.58,Vishnupuram,108.25,Krishnapatnam Port,362.55,ICD Hyderabad (Sanathnagar),40.1,Sunauli ICP,1198.76,Rajiv Gandhi International Airport (HYD),42.04,MMLP Hyderabad,36.22,Vedadri Terminal,162.18,FCI Depot Hyderabad,36.22
Kokkireni,YADADRI BHUVANAGIRI,697,576856,village,65,9.91,Solapur–Chennai Economic Corridor,215.79,CHITYALA,10.72,Vishnupuram,79.39,Krishnapatnam Port,347.96,ICD Hyderabad (Sanathnagar),78.57,Petrapole ICP,1172.94,Rajiv Gandhi International Airport (HYD),81.36,MMLP Hyderabad,75.64,Vedadri Terminal,124.09,FCI Depot Hyderabad,75.64
Jai Kesaram,YADADRI BHUVANAGIRI,697,576835,village,65,7.58,Solapur–Chennai Economic Corridor,196.61,VANIGONDA,7.62,Vishnupuram,95.17,Krishnapatnam Port,355.89,ICD Hyderabad (Sanathnagar),55.95,Petrapole ICP,1191.84,Rajiv Gandhi International Airport (HYD),58.35,MMLP Hyderabad,52.62,Vedadri Terminal,146.14,FCI Depot Hyderabad,52.62
Dubbaka,YADADRI BHUVANAGIRI,697,576851,village,65,8.59,Solapur–Chennai Economic Corridor,209.57,RAMANNAPET,4.89,Vishnupuram,85.68,Krishnapatnam Port,351.91,ICD Hyderabad (Sanathnagar),70.13,Petrapole ICP,1178.93,Rajiv Gandhi International Airport (HYD),73.26,MMLP Hyderabad,67.22,Vedadri Terminal,132.39,FCI Depot Hyderabad,67.22
Nelapatla,YADADRI BHUVANAGIRI,697,576834,village,65,8.14,Solapur–Chennai Economic Corridor,194.57,MAMDAPUR,7.96,Vishnupuram,98.82,Krishnapatnam Port,358.56,ICD Hyderabad (Sanathnagar),52.1,Sunauli ICP,1193.03,Rajiv Gandhi International Airport (HYD),55.05,MMLP Hyderabad,48.85,Vedadri Terminal,149.99,FCI Depot Hyderabad,48.85
Mehar Nagar,YADADRI BHUVANAGIRI,697,576821,village,65,3.47,Solapur–Chennai Economic Corridor,182.21,BIBINAGAR,17.25,Vishnupuram,110.3,Krishnapatnam Port,363.91,ICD Hyderabad (Sanathnagar),37.9,Sunauli ICP,1199.04,Rajiv Gandhi International Airport (HYD),40.06,MMLP Hyderabad,34.0,Vedadri Terminal,164.4,FCI Depot Hyderabad,34.0
Munipampula,YADADRI BHUVANAGIRI,697,576852,village,930P,7.3,Solapur–Chennai Economic Corridor,213.48,RAMANNAPET,8.76,Vishnupuram,84.69,Krishnapatnam Port,352.33,ICD Hyderabad (Sanathnagar),73.35,Petrapole ICP,1175.04,Rajiv Gandhi International Airport (HYD),77.05,MMLP Hyderabad,70.65,Vedadri Terminal,129.59,FCI Depot Hyderabad,70.65
Kanumukla,YADADRI BHUVANAGIRI,697,576818,village,65,7.78,Solapur–Chennai Economic Corridor,188.25,NAGIREDDIPALLI,12.99,Vishnupuram,106.87,Krishnapatnam Port,363.53,ICD Hyderabad (Sanathnagar),42.83,Sunauli ICP,1194.83,Rajiv Gandhi International Airport (HYD),46.41,MMLP Hyderabad,39.52,Vedadri Terminal,159.25,FCI Depot Hyderabad,39.52
Palliwada,YADADRI BHUVANAGIRI,697,576853,village,930P,6.65,Solapur–Chennai Economic Corridor,216.08,RAMANNAPET,11.38,Vishnupuram,83.89,Krishnapatnam Port,352.4,ICD Hyderabad (Sanathnagar),75.7,Petrapole ICP,1172.45,Rajiv Gandhi International Airport (HYD),79.69,MMLP Hyderabad,73.11,Vedadri Terminal,127.56,FCI Depot Hyderabad,73.11
Shobanadripuram,YADADRI BHUVANAGIRI,697,576847,village,930P,4.22,Solapur–Chennai Economic Corridor,208.88,RAMANNAPET,6.98,Vishnupuram,90.75,Krishnapatnam Port,356.6,ICD Hyderabad (Sanathnagar),66.11,Petrapole ICP,1179.54,Rajiv Gandhi International Airport (HYD),70.53,MMLP Hyderabad,63.54,Vedadri Terminal,136.88,FCI Depot Hyderabad,63.54
Deshmukhi,YADADRI BHUVANAGIRI,697,576813,village,65,4.01,Solapur–Chennai Economic Corridor,178.34,GHATKESAR,13.1,Vishnupuram,118.51,Krishnapatnam Port,370.05,ICD Hyderabad (Sanathnagar),29.47,Sunauli ICP,1198.93,Rajiv Gandhi International Airport (HYD),33.6,MMLP Hyderabad,25.73,Vedadri Terminal,172.78,FCI Depot Hyderabad,25.73
Nagaram,YADADRI BHUVANAGIRI,697,576742,village,930P,2.81,Solapur–Chennai Economic Corridor,203.47,VANIGONDA,3.22,Vishnupuram,94.91,Krishnapatnam Port,358.56,ICD Hyderabad (Sanathnagar),59.77,Petrapole ICP,1184.99,Rajiv Gandhi International Airport (HYD),64.15,MMLP Hyderabad,57.09,Vedadri Terminal,142.87,FCI Depot Hyderabad,57.09
Verkat Palle,YADADRI BHUVANAGIRI,697,576737,village,930P,6.25,Solapur–Chennai Economic Corridor,195.87,MAMDAPUR,5.8,Vishnupuram,101.01,Krishnapatnam Port,361.31,ICD Hyderabad (Sanathnagar),50.99,Sunauli ICP,1190.6,Rajiv Gandhi International Airport (HYD),55.18,MMLP Hyderabad,48.09,Vedadri Terminal,151.28,FCI Depot Hyderabad,48.09
Sangam,YADADRI BHUVANAGIRI,697,576736,village,930P,6.33,Solapur–Chennai Economic Corridor,195.25,MAMDAPUR,6.33,Vishnupuram,103.45,Krishnapatnam Port,363.41,ICD Hyderabad (Sanathnagar),48.78,Sunauli ICP,1189.89,Rajiv Gandhi International Airport (HYD),53.68,MMLP Hyderabad,46.05,Vedadri Terminal,153.59,FCI Depot Hyderabad,46.05
Vemulakonda,YADADRI BHUVANAGIRI,697,576750,village,930P,3.67,Solapur–Chennai Economic Corridor,214.2,RAMANNAPET,10.34,Vishnupuram,88.81,Krishnapatnam Port,356.54,ICD Hyderabad (Sanathnagar),71.08,Petrapole ICP,1174.23,Rajiv Gandhi International Airport (HYD),76.03,MMLP Hyderabad,68.73,Vedadri Terminal,132.61,FCI Depot Hyderabad,68.73
Chittapur,YADADRI BHUVANAGIRI,697,576748,village,930P,2.07,Solapur–Chennai Economic Corridor,216.25,RAMANNAPET,12.34,Vishnupuram,88.99,Krishnapatnam Port,357.36,ICD Hyderabad (Sanathnagar),72.46,Petrapole ICP,1172.19,Rajiv Gandhi International Airport (HYD),77.82,MMLP Hyderabad,70.26,Vedadri Terminal,131.71,FCI Depot Hyderabad,70.26
Lothukunta,YADADRI BHUVANAGIRI,697,576744,village,930P,0.46,Solapur–Chennai Economic Corridor,206.37,VANIGONDA,3.85,Vishnupuram,95.83,Krishnapatnam Port,360.57,ICD Hyderabad (Sanathnagar),60.94,Petrapole ICP,1182.13,Rajiv Gandhi International Airport (HYD),66.32,MMLP Hyderabad,58.59,Vedadri Terminal,142.31,FCI Depot Hyderabad,58.59
Veldevi,YADADRI BHUVANAGIRI,697,576699,village,930P,6.46,Solapur–Chennai Economic Corridor,233.28,NARKETPALLI,25.75,Vishnupuram,78.22,Krishnapatnam Port,351.01,ICD Hyderabad (Sanathnagar),93.09,Petrapole ICP,1155.58,Rajiv Gandhi International Airport (HYD),98.03,MMLP Hyderabad,90.93,Vedadri Terminal,112.73,FCI Depot Hyderabad,90.93
Ramalingam Palle,YADADRI BHUVANAGIRI,697,576808,village,930P,9.98,Solapur–Chennai Economic Corridor,191.39,NAGIREDDIPALLI,9.8,Vishnupuram,110.59,Krishnapatnam Port,368.62,ICD Hyderabad (Sanathnagar),41.26,Sunauli ICP,1189.93,Rajiv Gandhi International Airport (HYD),47.72,MMLP Hyderabad,38.83,Vedadri Terminal,161.22,FCI Depot Hyderabad,38.83
Alinagar,YADADRI BHUVANAGIRI,697,576803,village,65,9.17,Solapur–Chennai Economic Corridor,184.37,BIBINAGAR,10.12,Vishnupuram,117.5,Krishnapatnam Port,372.06,ICD Hyderabad (Sanathnagar),32.36,Sunauli ICP,1193.43,Rajiv Gandhi International Airport (HYD),39.26,MMLP Hyderabad,29.72,Vedadri Terminal,169.82,FCI Depot Hyderabad,29.72
Venkatapur,YADADRI BHUVANAGIRI,697,576747,village,930P,2.24,Solapur–Chennai Economic Corridor,213.88,RAMANNAPET,11.47,Vishnupuram,91.66,Krishnapatnam Port,359.18,ICD Hyderabad (Sanathnagar),68.98,Petrapole ICP,1174.55,Rajiv Gandhi International Airport (HYD),74.66,MMLP Hyderabad,66.83,Vedadri Terminal,135.17,FCI Depot Hyderabad,66.83
Duppally,YADADRI BHUVANAGIRI,697,576719,village,930P,2.4,Solapur–Chennai Economic Corridor,219.49,RAMANNAPET,14.92,Vishnupuram,86.55,Krishnapatnam Port,355.97,ICD Hyderabad (Sanathnagar),76.49,Petrapole ICP,1168.97,Rajiv Gandhi International Airport (HYD),81.73,MMLP Hyderabad,74.29,Vedadri Terminal,127.94,FCI Depot Hyderabad,74.29
Gouse Konda,YADADRI BHUVANAGIRI,697,576809,village,65,10.88,Solapur–Chennai Economic Corridor,189.39,BIBINAGAR,11.5,Vishnupuram,111.52,Krishnapatnam Port,368.62,ICD Hyderabad (Sanathnagar),39.52,Sunauli ICP,1191.39,Rajiv Gandhi International Airport (HYD),45.64,MMLP Hyderabad,36.91,Vedadri Terminal,162.79,FCI Depot Hyderabad,36.91
Dharmaram,YADADRI BHUVANAGIRI,697,576701,village,930P,6.11,Solapur–Chennai Economic Corridor,239.17,NARKETPALLI,31.24,Vishnupuram,77.87,Krishnapatnam Port,351.41,ICD Hyderabad (Sanathnagar),98.69,Petrapole ICP,1149.8,Rajiv Gandhi International Airport (HYD),104.01,MMLP Hyderabad,96.68,Vedadri Terminal,108.53,FCI Depot Hyderabad,96.68
Malle Palle,YADADRI BHUVANAGIRI,697,576732,village,930P,1.13,Solapur–Chennai Economic Corridor,205.66,VANIGONDA,2.74,Vishnupuram,98.69,Krishnapatnam Port,363.06,ICD Hyderabad (Sanathnagar),58.5,Sunauli ICP,1182.87,Rajiv Gandhi International Airport (HYD),64.63,MMLP Hyderabad,56.35,Vedadri Terminal,145.06,FCI Depot Hyderabad,56.35
Gopal Puram,YADADRI BHUVANAGIRI,697,576475,village,163,21.3,Solapur–Chennai Economic Corridor,205.58,PAGIDIPALLI,21.87,Uppalvai,93.77,Krishnapatnam Port,402.36,ICD Hyderabad (Sanathnagar),38.58,Sunauli ICP,1164.5,Rajiv Gandhi International Airport (HYD),59.17,MMLP Hyderabad,42.26,Vedadri Terminal,184.0,FCI Depot Hyderabad,42.26
Raghunadhapuram (CT),YADADRI BHUVANAGIRI,697,576515,village,163,8.02,Solapur–Chennai Economic Corridor,222.01,ALER,9.09,Uppalvai,105.94,Krishnapatnam Port,395.42,ICD Hyderabad (Sanathnagar),58.21,Sunauli ICP,1155.01,Rajiv Gandhi International Airport (HYD),75.07,MMLP Hyderabad,60.16,Vedadri Terminal,164.81,FCI Depot Hyderabad,60.16
Challur,YADADRI BHUVANAGIRI,697,576511,village,163,11.35,Solapur–Chennai Economic Corridor,216.75,WANGAPALLI,12.15,Uppalvai,103.37,Krishnapatnam Port,395.99,ICD Hyderabad (Sanathnagar),52.26,Sunauli ICP,1158.58,Rajiv Gandhi International Airport (HYD),69.71,MMLP Hyderabad,54.44,Vedadri Terminal,169.15,FCI Depot Hyderabad,54.44
Patelguda,YADADRI BHUVANAGIRI,697,576534,village,163,1.66,Solapur–Chennai Economic Corridor,230.22,PEMBARTI,4.13,Uppalvai,113.8,Krishnapatnam Port,391.7,ICD Hyderabad (Sanathnagar),68.54,Sunauli ICP,1151.02,Rajiv Gandhi International Airport (HYD),83.84,MMLP Hyderabad,69.9,Vedadri Terminal,155.09,FCI Depot Hyderabad,69.9
Begumpet,YADADRI BHUVANAGIRI,697,576510,village,163,16.34,Solapur–Chennai Economic Corridor,217.56,WANGAPALLI,17.36,Uppalvai,98.16,Krishnapatnam Port,400.98,ICD Hyderabad (Sanathnagar),51.72,Sunauli ICP,1155.86,Rajiv Gandhi International Airport (HYD),70.56,MMLP Hyderabad,54.57,Vedadri Terminal,173.94,FCI Depot Hyderabad,54.57
Veerareddi Pally,YADADRI BHUVANAGIRI,697,576479,village,163,20.6,Solapur–Chennai Economic Corridor,214.23,RAIGIR,20.61,Uppalvai,94.97,Krishnapatnam Port,402.96,ICD Hyderabad (Sanathnagar),47.7,Sunauli ICP,1157.58,Rajiv Gandhi International Airport (HYD),67.43,MMLP Hyderabad,50.98,Vedadri Terminal,178.44,FCI Depot Hyderabad,50.98
Renikunta,YADADRI BHUVANAGIRI,697,576505,village,163,14.72,Solapur–Chennai Economic Corridor,220.37,ALER,16.02,Uppalvai,99.35,Krishnapatnam Port,400.81,ICD Hyderabad (Sanathnagar),54.81,Sunauli ICP,1153.85,Rajiv Gandhi International Airport (HYD),73.32,MMLP Hyderabad,57.52,Vedadri Terminal,171.77,FCI Depot Hyderabad,57.52
Lakshmakka Palle,YADADRI BHUVANAGIRI,697,576514,village,365B,7.94,Solapur–Chennai Economic Corridor,227.74,ALER,9.4,Uppalvai,105.2,Krishnapatnam Port,398.38,ICD Hyderabad (Sanathnagar),63.53,Sunauli ICP,1149.57,Rajiv Gandhi International Airport (HYD),80.77,MMLP Hyderabad,65.7,Vedadri Terminal,163.99,FCI Depot Hyderabad,65.7
Nemila,YADADRI BHUVANAGIRI,697,576507,village,365B,10.39,Solapur–Chennai Economic Corridor,224.62,ALER,13.32,Uppalvai,101.02,Krishnapatnam Port,400.85,ICD Hyderabad (Sanathnagar),59.42,Sunauli ICP,1150.71,Rajiv Gandhi International Airport (HYD),77.56,MMLP Hyderabad,61.98,Vedadri Terminal,168.85,FCI Depot Hyderabad,61.98
Somaram,YADADRI BHUVANAGIRI,697,576513,village,365B,7.72,Solapur–Chennai Economic Corridor,227.36,ALER,11.15,Uppalvai,103.31,Krishnapatnam Port,399.91,ICD Hyderabad (Sanathnagar),62.67,Sunauli ICP,1149.14,Rajiv Gandhi International Airport (HYD),80.33,MMLP Hyderabad,65.03,Vedadri Terminal,165.92,FCI Depot Hyderabad,65.03
Gandamalla,YADADRI BHUVANAGIRI,697,576480,village,365B,19.87,Solapur–Chennai Economic Corridor,216.99,WANGAPALLI,20.92,Uppalvai,94.63,Krishnapatnam Port,404.02,ICD Hyderabad (Sanathnagar),50.44,Sunauli ICP,1155.07,Rajiv Gandhi International Airport (HYD),70.16,MMLP Hyderabad,53.74,Vedadri Terminal,177.65,FCI Depot Hyderabad,53.74
Rajapet,YADADRI BHUVANAGIRI,697,576506,village,365B,13.28,Solapur–Chennai Economic Corridor,222.55,ALER,17.12,Uppalvai,97.56,Krishnapatnam Port,403.19,ICD Hyderabad (Sanathnagar),56.6,Sunauli ICP,1151.24,Rajiv Gandhi International Airport (HYD),75.54,MMLP Hyderabad,59.54,Vedadri Terminal,172.84,FCI Depot Hyderabad,59.54
Narsapuram,YADADRI BHUVANAGIRI,697,576504,village,365B,16.64,Solapur–Chennai Economic Corridor,220.12,ALER,20.4,Uppalvai,94.96,Krishnapatnam Port,404.68,ICD Hyderabad (Sanathnagar),53.67,Sunauli ICP,1152.44,Rajiv Gandhi International Airport (HYD),73.24,MMLP Hyderabad,56.91,Vedadri Terminal,176.17,FCI Depot Hyderabad,56.91
Paru Palle,YADADRI BHUVANAGIRI,697,576502,village,365B,9.52,Solapur–Chennai Economic Corridor,226.05,ALER,15.63,Uppalvai,98.67,Krishnapatnam Port,403.53,ICD Hyderabad (Sanathnagar),60.31,Sunauli ICP,1148.52,Rajiv Gandhi International Airport (HYD),79.01,MMLP Hyderabad,63.15,Vedadri Terminal,170.79,FCI Depot Hyderabad,63.15
Burugu Palle,YADADRI BHUVANAGIRI,697,576500,village,365B,9.93,Solapur–Chennai Economic Corridor,226.07,ALER,16.75,Uppalvai,97.55,Krishnapatnam Port,404.54,ICD Hyderabad (Sanathnagar),60.11,Sunauli ICP,1148.07,Rajiv Gandhi International Airport (HYD),79.05,MMLP Hyderabad,63.07,Vedadri Terminal,171.88,FCI Depot Hyderabad,63.07
Pamukunta,YADADRI BHUVANAGIRI,697,576503,village,365B,13.59,Solapur–Chennai Economic Corridor,223.3,ALER,19.87,Uppalvai,94.66,Krishnapatnam Port,406.05,ICD Hyderabad (Sanathnagar),56.83,Sunauli ICP,1149.5,Rajiv Gandhi International Airport (HYD),76.41,MMLP Hyderabad,60.09,Vedadri Terminal,175.47,FCI Depot Hyderabad,60.09
Bondugula,YADADRI BHUVANAGIRI,697,576501,village,365B,6.61,Solapur–Chennai Economic Corridor,228.95,ALER,15.54,Uppalvai,99.14,Krishnapatnam Port,404.33,ICD Hyderabad (Sanathnagar),63.27,Sunauli ICP,1146.06,Rajiv Gandhi International Airport (HYD),81.9,MMLP Hyderabad,66.09,Vedadri Terminal,169.68,FCI Depot Hyderabad,66.09
Kurraram,YADADRI BHUVANAGIRI,697,576499,village,365B,9.74,Solapur–Chennai Economic Corridor,227.06,ALER,19.04,Uppalvai,95.29,Krishnapatnam Port,406.95,ICD Hyderabad (Sanathnagar),60.69,Sunauli ICP,1146.34,Rajiv Gandhi International Airport (HYD),80.12,MMLP Hyderabad,63.89,Vedadri Terminal,173.88,FCI Depot Hyderabad,63.89
Singaram,YADADRI BHUVANAGIRI,697,576497,village,365B,14.2,Solapur–Chennai Economic Corridor,224.67,ALER,23.81,Uppalvai,90.56,Krishnapatnam Port,410.21,ICD Hyderabad (Sanathnagar),57.64,Sunauli ICP,1146.83,Rajiv Gandhi International Airport (HYD),78.06,MMLP Hyderabad,61.35,Vedadri Terminal,179.16,FCI Depot Hyderabad,61.35
